clock	state	temp_act	temp_ext	temp_int	temp_set	time	watch
20250514 030828	7	57.75	60.0	58.2	60	3600	24024.34571003914
20250514 030830	7	57.75	60.0	58.2	60	3600	24026.0157122612
20250514 030831	7	57.75	60.0	58.2	60	3600	24027.675714731216
20250514 030833	7	57.81	60.0	58.2	60	3600	24029.345716953278
20250514 030835	7	57.75	60.0	58.2	60	3600	24031.01571917534
20250514 030836	7	57.81	60.0	58.2	60	3600	24032.6857213974
20250514 030838	7	57.75	60.0	58.2	60	3600	24034.35572385788
20250514 030840	7	57.81	60.0	58.2	60	3600	24036.02572631836
20250514 030841	7	57.75	60.0	58.2	60	3600	24037.685728549957
20250514 030843	7	57.81	60.0	58.2	60	3600	24039.345731019974
20250514 030845	7	57.81	60.0	58.2	60	3600	24041.015733242035
20250514 030846	7	57.75	60.0	58.2	60	3600	24042.685735464096
20250514 030848	7	57.75	60.0	58.2	60	3600	24044.345737934113
20250514 030850	7	57.81	60.0	58.2	60	3600	24046.015740156174
20250514 030851	7	57.75	60.0	58.2	60	3600	24047.685742378235
20250514 030853	7	57.75	60.0	58.2	60	3600	24049.355744838715
20250514 030855	7	57.75	60.0	58.2	60	3600	24051.025747299194
20250514 030856	7	57.81	60.0	58.2	60	3600	24052.695749521255
20250514 030858	7	57.81	60.0	58.2	60	3600	24054.355751752853
20250514 030900	7	57.81	60.0	58.2	60	3600	24056.025754213333
20250514 030901	7	57.81	60.0	58.2	60	3600	24057.68575644493
20250514 030903	7	57.81	60.0	58.2	60	3600	24059.35575890541
20250514 030905	7	57.75	60.0	58.2	60	3600	24061.025761127472
20250514 030906	7	57.81	60.0	58.2	60	3600	24062.69576358795
20250514 030908	7	57.75	60.0	58.2	60	3600	24064.365765810013
20250514 030910	7	57.75	60.0	58.2	60	3600	24066.035768270493
20250514 030911	7	57.75	60.0	58.2	60	3600	24067.69577050209
20250514 030913	7	57.75	60.0	58.2	60	3600	24069.36577296257
20250514 030915	7	57.81	60.0	58.2	60	3600	24071.025775194168
20250514 030916	7	57.75	60.0	58.2	60	3600	24072.695777654648
20250514 030918	7	57.75	60.0	58.2	60	3600	24074.36577987671
20250514 030920	7	57.75	60.0	58.2	60	3600	24076.03578233719
20250514 030921	7	57.75	60.0	58.2	60	3600	24077.70578432083
20250514 030923	7	57.75	60.0	58.2	60	3600	24079.37578678131
20250514 030925	7	57.75	60.0	58.2	60	3600	24081.035789251328
20250514 030926	7	57.75	60.0	58.2	60	3600	24082.70579147339
20250514 030928	7	57.75	60.0	58.2	60	3600	24084.365793943405
20250514 030930	7	57.81	60.0	58.2	60	3600	24086.035796403885
20250514 030931	7	57.81	60.0	58.2	60	3600	24087.695798635483
20250514 030933	7	57.75	60.0	58.2	60	3600	24089.365800857544
20250514 030935	7	57.75	60.0	58.2	60	3600	24091.035803318024
20250514 030936	7	57.81	60.0	58.2	60	3600	24092.705805301666
20250514 030938	7	57.75	60.0	58.2	60	3600	24094.375807762146
20250514 030940	7	57.81	60.0	58.2	60	3600	24096.045810222626
20250514 030941	7	57.75	60.0	58.2	60	3600	24097.715812444687
20250514 030943	7	57.81	60.0	58.2	60	3600	24099.385814905167
20250514 030945	7	57.81	60.0	58.2	60	3600	24101.055817365646
20250514 030946	7	57.75	60.0	58.2	60	3600	24102.725819826126
20250514 030948	7	57.75	60.0	58.2	60	3600	24104.385822057724
20250514 030950	7	57.75	60.0	58.1	60	3600	24106.055824279785
20250514 030951	7	57.81	60.0	58.1	60	3600	24107.725826740265
20250514 030953	7	57.75	60.0	58.1	60	3600	24109.395828723907
20250514 030955	7	57.75	60.0	58.1	60	3600	24111.065831184387
20250514 030956	7	57.81	60.0	58.1	60	3600	24112.735833644867
20250514 030958	7	57.81	60.0	58.1	60	3600	24114.395836114883
20250514 031000	7	57.75	60.0	58.1	60	3600	24116.05583834648
20250514 031001	7	57.75	60.0	58.1	60	3600	24117.72584080696
20250514 031003	7	57.75	60.0	58.1	60	3600	24119.395843029022
20250514 031005	7	57.75	60.0	58.1	60	3600	24121.05584526062
20250514 031006	7	57.81	60.0	58.1	60	3600	24122.715847492218
20250514 031008	7	57.75	60.0	58.1	60	3600	24124.385849952698
20250514 031010	7	57.81	60.0	58.1	60	3600	24126.05585217476
20250514 031011	7	57.75	60.0	58.1	60	3600	24127.72585463524
20250514 031013	7	57.81	60.0	58.1	60	3600	24129.39585709572
20250514 031015	7	57.81	60.0	58.1	60	3600	24131.06585907936
20250514 031016	7	57.81	60.0	58.1	60	3600	24132.73586153984
20250514 031018	7	57.81	60.0	58.1	60	3600	24134.395864009857
20250514 031020	7	57.81	60.0	58.1	60	3600	24136.06586623192
20250514 031021	7	57.81	60.0	58.1	60	3600	24137.73586845398
20250514 031023	7	57.81	60.0	58.1	60	3600	24139.40587091446
20250514 031025	7	57.81	60.0	58.1	60	3600	24141.07587313652
20250514 031026	7	57.81	60.0	58.1	60	3600	24142.735875606537
20250514 031028	7	57.81	60.0	58.1	60	3600	24144.405877828598
20250514 031030	7	57.81	60.0	58.1	60	3600	24146.075880289078
20250514 031031	7	57.81	60.0	58.1	60	3600	24147.735882520676
20250514 031033	7	57.81	60.0	58.1	60	3600	24149.405884981155
20250514 031035	7	57.81	60.0	58.1	60	3600	24151.065887451172
20250514 031036	7	57.81	60.0	58.1	60	3600	24152.735889434814
20250514 031038	7	57.81	60.0	58.1	60	3600	24154.39589190483
20250514 031040	7	57.81	60.0	58.1	60	3600	24156.05589413643
20250514 031041	7	57.81	60.0	58.1	60	3600	24157.72589659691
20250514 031043	7	57.81	60.0	58.1	60	3600	24159.39589905739
20250514 031045	7	57.81	60.0	58.1	60	3600	24161.06590104103
20250514 031046	7	57.81	60.0	58.1	60	3600	24162.73590350151
20250514 031048	7	57.81	60.0	58.1	60	3600	24164.40590596199
20250514 031050	7	57.81	60.0	58.1	60	3600	24166.07590818405
20250514 031051	7	57.81	60.0	58.1	60	3600	24167.74591064453
20250514 031053	7	57.81	60.0	58.1	60	3600	24169.41591310501
20250514 031055	7	57.81	60.0	58.1	60	3600	24171.085915327072
20250514 031056	7	57.81	60.0	58.1	60	3600	24172.74591755867
20250514 031058	7	57.75	60.0	58.1	60	3600	24174.41592001915
20250514 031100	7	57.81	60.0	58.1	60	3600	24176.08592247963
20250514 031101	7	57.81	60.0	58.1	60	3600	24177.755924463272
20250514 031103	7	57.81	60.0	58.1	60	3600	24179.425926923752
20250514 031105	7	57.81	60.0	58.1	60	3600	24181.09592938423
20250514 031106	7	57.81	60.0	58.2	60	3600	24182.755931854248
20250514 031108	7	57.81	60.0	58.1	60	3600	24184.42593383789
20250514 031110	7	57.75	60.0	58.1	60	3600	24186.09593629837
20250514 031111	7	57.81	60.0	58.1	60	3600	24187.76593852043
20250514 031113	7	57.81	60.0	58.1	60	3600	24189.43594098091
20250514 031115	7	57.81	60.0	58.1	60	3600	24191.10594344139
20250514 031116	7	57.81	60.0	58.1	60	3600	24192.76594567299
20250514 031118	7	57.81	60.0	58.2	60	3600	24194.43594789505
20250514 031120	7	57.81	60.0	58.1	60	3600	24196.10595035553
20250514 031121	7	57.75	60.0	58.1	60	3600	24197.77595281601
20250514 031123	7	57.81	60.0	58.1	60	3600	24199.445954799652
20250514 031125	7	57.81	60.0	58.1	60	3600	24201.115957260132
20250514 031126	7	57.81	60.0	58.1	60	3600	24202.785959482193
20250514 031128	7	57.81	60.0	58.1	60	3600	24204.445962190628
20250514 031130	7	57.81	60.0	58.1	60	3600	24206.105964422226
20250514 031131	7	57.81	60.0	58.1	60	3600	24207.775966644287
20250514 031133	7	57.81	60.0	58.1	60	3600	24209.435968875885
20250514 031135	7	57.81	60.0	58.1	60	3600	24211.105971336365
20250514 031136	7	57.81	60.0	58.1	60	3600	24212.765973567963
20250514 031138	7	57.81	60.0	58.1	60	3600	24214.435976028442
20250514 031140	7	57.81	60.0	58.1	60	3600	24216.105978250504
20250514 031141	7	57.81	60.0	58.1	60	3600	24217.775980710983
20250514 031143	7	57.81	60.0	58.1	60	3600	24219.445983171463
20250514 031145	7	57.81	60.0	58.1	60	3600	24221.115985155106
20250514 031146	7	57.81	60.0	58.1	60	3600	24222.775987625122
20250514 031148	7	57.81	60.0	58.1	60	3600	24224.4459900856
20250514 031150	7	57.81	60.0	58.1	60	3600	24226.115992307663
20250514 031151	7	57.81	60.0	58.1	60	3600	24227.785994529724
20250514 031153	7	57.81	60.0	58.1	60	3600	24229.455996990204
20250514 031155	7	57.81	60.0	58.1	60	3600	24231.125999450684
20250514 031156	7	57.81	60.0	58.1	60	3600	24232.786001443863
20250514 031158	7	57.81	60.0	58.1	60	3600	24234.456003904343
20250514 031200	7	57.81	60.0	58.1	60	3600	24236.11600613594
20250514 031201	7	57.81	60.0	58.1	60	3600	24237.78600859642
20250514 031203	7	57.81	60.0	58.1	60	3600	24239.446011066437
20250514 031205	7	57.75	60.0	58.1	60	3600	24241.116013526917
20250514 031206	7	57.81	60.0	58.1	60	3600	24242.776015758514
20250514 031208	7	57.81	60.0	58.1	60	3600	24244.446018218994
20250514 031210	7	57.81	60.0	58.1	60	3600	24246.106020450592
20250514 031211	7	57.81	60.0	58.1	60	3600	24247.776022672653
20250514 031213	7	57.81	60.0	58.1	60	3600	24249.43602490425
20250514 031215	7	57.81	60.0	58.1	60	3600	24251.10602736473
20250514 031216	7	57.81	60.0	58.1	60	3600	24252.776029586792
20250514 031218	7	57.81	60.0	58.1	60	3600	24254.43603181839
20250514 031220	7	57.75	60.0	58.1	60	3600	24256.10603427887
20250514 031221	7	57.81	60.0	58.1	60	3600	24257.766036510468
20250514 031223	7	57.81	60.0	58.1	60	3600	24259.436038970947
20250514 031225	7	57.81	60.0	58.1	60	3600	24261.106041431427
20250514 031226	7	57.81	60.0	58.1	60	3600	24262.776043653488
20250514 031228	7	57.81	60.0	58.1	60	3600	24264.446046113968
20250514 031230	7	57.81	60.0	58.1	60	3600	24266.11604833603
20250514 031231	7	57.81	60.0	58.1	60	3600	24267.776050567627
20250514 031233	7	57.81	60.0	58.1	60	3600	24269.446053028107
20250514 031235	7	57.81	60.0	58.1	60	3600	24271.116055488586
20250514 031236	7	57.81	60.0	58.1	60	3600	24272.78605747223
20250514 031238	7	57.81	60.0	58.1	60	3600	24274.45605993271
20250514 031240	7	57.75	60.0	58.1	60	3600	24276.116062402725
20250514 031241	7	57.81	60.0	58.1	60	3600	24277.786064624786
20250514 031243	7	57.81	60.0	58.1	60	3600	24279.446067094803
20250514 031245	7	57.81	60.0	58.1	60	3600	24281.116069316864
20250514 031246	7	57.81	60.0	58.1	60	3600	24282.776071548462
20250514 031248	7	57.81	60.0	58.1	60	3600	24284.44607400894
20250514 031250	7	57.81	60.0	58.2	60	3600	24286.11607646942
20250514 031251	7	57.75	60.0	58.2	60	3600	24287.77607870102
20250514 031253	7	57.81	60.0	58.2	60	3600	24289.4460811615
20250514 031255	7	57.81	60.0	58.2	60	3600	24291.106083393097
20250514 031256	7	57.81	60.0	58.2	60	3600	24292.776085615158
20250514 031258	7	57.81	60.0	58.2	60	3600	24294.446088075638
20250514 031300	7	57.81	60.0	58.2	60	3600	24296.1160902977
20250514 031301	7	57.81	60.0	58.2	60	3600	24297.78609275818
20250514 031303	7	57.81	60.0	58.2	60	3600	24299.446094989777
20250514 031305	7	57.75	60.0	58.2	60	3600	24301.116097450256
20250514 031306	7	57.81	60.0	58.2	60	3600	24302.776099681854
20250514 031308	7	57.81	60.0	58.2	60	3600	24304.446102142334
20250514 031310	7	57.81	60.0	58.2	60	3600	24306.116104364395
20250514 031311	7	57.81	60.0	58.2	60	3600	24307.786106824875
20250514 031313	7	57.81	60.0	58.2	60	3600	24309.456109046936
20250514 031315	7	57.81	60.0	58.2	60	3600	24311.126111268997
20250514 031316	7	57.81	60.0	58.2	60	3600	24312.786113739014
20250514 031318	7	57.81	60.0	58.2	60	3600	24314.456115961075
20250514 031320	7	57.81	60.0	58.2	60	3600	24316.11611843109
20250514 031321	7	57.81	60.0	58.2	60	3600	24317.786120653152
20250514 031323	7	57.81	60.0	58.2	60	3600	24319.456122875214
20250514 031325	7	57.75	60.0	58.2	60	3600	24321.11612534523
20250514 031326	7	57.81	60.0	58.2	60	3600	24322.78612780571
20250514 031328	7	57.81	60.0	58.2	60	3600	24324.446130037308
20250514 031330	7	57.81	60.0	58.2	60	3600	24326.116132497787
20250514 031331	7	57.81	60.0	58.2	60	3600	24327.776134729385
20250514 031333	7	57.81	60.0	58.2	60	3600	24329.446136951447
20250514 031335	7	57.81	60.0	58.2	60	3600	24331.116139411926
20250514 031336	7	57.81	60.0	58.2	60	3600	24332.776141643524
20250514 031338	7	57.81	60.0	58.2	60	3600	24334.446144104004
20250514 031340	7	57.81	60.0	58.2	60	3600	24336.1061463356
20250514 031341	7	57.81	60.0	58.2	60	3600	24337.76614880562
20250514 031343	7	57.81	60.0	58.2	60	3600	24339.43615078926
20250514 031345	7	57.81	60.0	58.2	60	3600	24341.10615324974
20250514 031346	7	57.81	60.0	58.2	60	3600	24342.766155719757
20250514 031348	7	57.81	60.0	58.2	60	3600	24344.43615794182
20250514 031350	7	57.81	60.0	58.2	60	3600	24346.096160411835
20250514 031351	7	57.81	60.0	58.2	60	3600	24347.766162633896
20250514 031353	7	57.81	60.0	58.2	60	3600	24349.426164865494
20250514 031355	7	57.81	60.0	58.1	60	3600	24351.096167325974
20250514 031356	7	57.81	60.0	58.1	60	3600	24352.75616955757
20250514 031358	7	57.81	60.0	58.1	60	3600	24354.42617201805
20250514 031400	7	57.81	60.0	58.1	60	3600	24356.08617424965
20250514 031401	7	57.81	60.0	58.1	60	3600	24357.75617671013
20250514 031403	7	57.81	60.0	58.1	60	3600	24359.416178941727
20250514 031405	7	57.81	60.0	58.2	60	3600	24361.086181163788
20250514 031406	7	57.81	60.0	58.2	60	3600	24362.746183633804
20250514 031408	7	57.81	60.0	58.1	60	3600	24364.416185855865
20250514 031410	7	57.81	60.0	58.1	60	3600	24366.076188325882
20250514 031411	7	57.81	60.0	58.1	60	3600	24367.74619078636
20250514 031413	7	57.81	60.0	58.1	60	3600	24369.40619301796
20250514 031415	7	57.81	60.0	58.1	60	3600	24371.07619524002
20250514 031416	7	57.81	60.0	58.1	60	3600	24372.736197710037
20250514 031418	7	57.81	60.0	58.1	60	3600	24374.4061999321
20250514 031420	7	57.81	60.0	58.1	60	3600	24376.066202163696
20250514 031421	7	57.81	60.0	58.1	60	3600	24377.736204624176
20250514 031423	7	57.81	60.0	58.1	60	3600	24379.406206846237
20250514 031425	7	57.81	60.0	58.1	60	3600	24381.066209077835
20250514 031426	7	57.81	60.0	58.1	60	3600	24382.736211538315
20250514 031428	7	57.81	60.0	58.1	60	3600	24384.396213769913
20250514 031430	7	57.81	60.0	58.1	60	3600	24386.05621623993
20250514 031431	7	57.81	60.0	58.1	60	3600	24387.72621870041
20250514 031433	7	57.81	60.0	58.1	60	3600	24389.39622092247
20250514 031435	7	57.81	60.0	58.1	60	3600	24391.056223392487
20250514 031436	7	57.81	60.0	58.1	60	3600	24392.716225624084
20250514 031438	7	57.81	60.0	58.1	60	3600	24394.386227846146
20250514 031440	7	57.81	60.0	58.1	60	3600	24396.056230306625
20250514 031441	7	57.81	60.0	58.1	60	3600	24397.716232538223
20250514 031443	7	57.81	60.0	58.1	60	3600	24399.386234998703
20250514 031445	7	57.81	60.0	58.1	60	3600	24401.0462372303
20250514 031446	7	57.81	60.0	58.1	60	3600	24402.716239452362
20250514 031448	7	57.81	60.0	58.1	60	3600	24404.37624192238
20250514 031450	7	57.81	60.0	58.2	60	3600	24406.04624414444
20250514 031451	7	57.81	60.0	58.2	60	3600	24407.71624660492
20250514 031453	7	57.81	60.0	58.2	60	3600	24409.376248836517
20250514 031455	7	57.81	60.0	58.2	60	3600	24411.04625105858
20250514 031456	7	57.81	60.0	58.2	60	3600	24412.706253528595
20250514 031458	7	57.81	60.0	58.2	60	3600	24414.366255760193
20250514 031500	7	57.81	60.0	58.2	60	3600	24416.036258220673
20250514 031501	7	57.81	60.0	58.1	60	3600	24417.706260681152
20250514 031503	7	57.81	60.0	58.1	60	3600	24419.36626291275
20250514 031505	7	57.81	60.0	58.1	60	3600	24421.03626537323
20250514 031506	7	57.81	60.0	58.1	60	3600	24422.696267604828
20250514 031508	7	57.81	60.0	58.1	60	3600	24424.356269836426
20250514 031510	7	57.81	60.0	58.1	60	3600	24426.026272296906
20250514 031511	7	57.81	60.0	58.1	60	3600	24427.686274766922
20250514 031513	7	57.81	60.0	58.1	60	3600	24429.356276750565
20250514 031515	7	57.81	60.0	58.1	60	3600	24431.026279211044
20250514 031516	7	57.81	60.0	58.1	60	3600	24432.68628168106
20250514 031518	7	57.81	60.0	58.1	60	3600	24434.356283664703
20250514 031520	7	57.81	60.0	58.1	60	3600	24436.01628637314
20250514 031521	7	57.81	60.0	58.1	60	3600	24437.6862885952
20250514 031523	7	57.81	60.0	58.1	60	3600	24439.346290826797
20250514 031525	7	57.81	60.0	58.1	60	3600	24441.016293287277
20250514 031526	7	57.81	60.0	58.1	60	3600	24442.686295747757
20250514 031528	7	57.81	60.0	58.1	60	3600	24444.3562977314
20250514 031530	7	57.81	60.0	58.1	60	3600	24446.02630019188
20250514 031531	7	57.81	60.0	58.1	60	3600	24447.69630241394
20250514 031533	7	57.81	60.0	58.1	60	3600	24449.35630464554
20250514 031535	7	57.81	60.0	58.1	60	3600	24451.026307106018
20250514 031536	7	57.81	60.0	58.1	60	3600	24452.686309576035
20250514 031538	7	57.81	60.0	58.1	60	3600	24454.356311798096
20250514 031540	7	57.75	60.0	58.1	60	3600	24456.026314258575
20250514 031541	7	57.81	60.0	58.1	60	3600	24457.696316480637
20250514 031543	7	57.81	60.0	58.1	60	3600	24459.366318941116
20250514 031545	7	57.81	60.0	58.1	60	3600	24461.036321163177
20250514 031546	7	57.81	60.0	58.1	60	3600	24462.696323394775
20250514 031548	7	57.81	60.0	58.1	60	3600	24464.366325855255
20250514 031550	7	57.81	60.0	58.1	60	3600	24466.026328086853
20250514 031551	7	57.81	60.0	58.1	60	3600	24467.696330547333
20250514 031553	7	57.81	60.0	58.1	60	3600	24469.35633301735
20250514 031555	7	57.81	60.0	58.1	60	3600	24471.02633523941
20250514 031556	7	57.81	60.0	58.1	60	3600	24472.69633746147
20250514 031558	7	57.81	60.0	58.1	60	3600	24474.36633992195
20250514 031600	7	57.81	60.0	58.1	60	3600	24476.036342144012
20250514 031601	7	57.81	60.0	58.2	60	3600	24477.69634437561
20250514 031603	7	57.81	60.0	58.2	60	3600	24479.36634683609
20250514 031605	7	57.81	60.0	58.2	60	3600	24481.026349067688
20250514 031606	7	57.81	60.0	58.2	60	3600	24482.696351528168
20250514 031608	7	57.81	60.0	58.2	60	3600	24484.36635375023
20250514 031610	7	57.81	60.0	58.2	60	3600	24486.026356220245
20250514 031611	7	57.81	60.0	58.2	60	3600	24487.696358442307
20250514 031613	7	57.81	60.0	58.2	60	3600	24489.366360902786
20250514 031615	7	57.81	60.0	58.2	60	3600	24491.036363363266
20250514 031616	7	57.81	60.0	58.2	60	3600	24492.706365585327
20250514 031618	7	57.81	60.0	58.2	60	3600	24494.376368045807
20250514 031620	7	57.81	60.0	58.2	60	3600	24496.036370277405
20250514 031621	7	57.81	60.0	58.2	60	3600	24497.706372499466
20250514 031623	7	57.81	60.0	58.2	60	3600	24499.366374731064
20250514 031625	7	57.81	60.0	58.2	60	3600	24501.036377191544
20250514 031626	7	57.81	60.0	58.2	60	3600	24502.706379652023
20250514 031628	7	57.81	60.0	58.2	60	3600	24504.376382112503
20250514 031630	7	57.81	60.0	58.2	60	3600	24506.046384334564
20250514 031631	7	57.81	60.0	58.2	60	3600	24507.716386556625
20250514 031633	7	57.81	60.0	58.2	60	3600	24509.376389026642
20250514 031635	7	57.81	60.0	58.2	60	3600	24511.03639125824
20250514 031636	7	57.81	60.0	58.2	60	3600	24512.7063934803
20250514 031638	7	57.81	60.0	58.2	60	3600	24514.37639594078
20250514 031640	7	57.81	60.0	58.2	60	3600	24516.03639817238
20250514 031641	7	57.81	60.0	58.2	60	3600	24517.70640063286
20250514 031643	7	57.81	60.0	58.2	60	3600	24519.366402864456
20250514 031645	7	57.81	60.0	58.2	60	3600	24521.036405324936
20250514 031646	7	57.81	60.0	58.2	60	3600	24522.696407556534
20250514 031648	7	57.81	60.0	58.2	60	3600	24524.366409778595
20250514 031650	7	57.81	60.0	58.2	60	3600	24526.036412239075
20250514 031651	7	57.81	60.0	58.2	60	3600	24527.706414461136
20250514 031653	7	57.81	60.0	58.2	60	3600	24529.376416921616
20250514 031655	7	57.81	60.0	58.2	60	3600	24531.046419382095
20250514 031656	7	57.81	60.0	58.2	60	3600	24532.706421613693
20250514 031658	7	57.81	60.0	58.2	60	3600	24534.376424074173
20250514 031700	7	57.81	60.0	58.2	60	3600	24536.046426296234
20250514 031701	7	57.81	60.0	58.2	60	3600	24537.716428756714
20250514 031703	7	57.81	60.0	58.2	60	3600	24539.386430740356
20250514 031705	7	57.81	60.0	58.1	60	3600	24541.056433200836
20250514 031706	7	57.81	60.0	58.2	60	3600	24542.716435670853
20250514 031708	7	57.81	60.0	58.1	60	3600	24544.37643790245
20250514 031710	7	57.81	60.0	58.1	60	3600	24546.04644036293
20250514 031711	7	57.81	60.0	58.1	60	3600	24547.71644258499
20250514 031713	7	57.81	60.0	58.1	60	3600	24549.376445055008
20250514 031715	7	57.81	60.0	58.1	60	3600	24551.04644727707
20250514 031716	7	57.81	60.0	58.2	60	3600	24552.706449508667
20250514 031718	7	57.81	60.0	58.2	60	3600	24554.376451969147
20250514 031720	7	57.81	60.0	58.2	60	3600	24556.046454191208
20250514 031721	7	57.81	60.0	58.2	60	3600	24557.716456651688
20250514 031723	7	57.81	60.0	58.1	60	3600	24559.38645887375
20250514 031725	7	57.81	60.0	58.1	60	3600	24561.05646109581
20250514 031726	7	57.81	60.0	58.1	60	3600	24562.716463565826
20250514 031728	7	57.81	60.0	58.1	60	3600	24564.386465787888
20250514 031730	7	57.81	60.0	58.1	60	3600	24566.046468257904
20250514 031731	7	57.81	60.0	58.1	60	3600	24567.716470718384
20250514 031733	7	57.81	60.0	58.1	60	3600	24569.386473178864
20250514 031735	7	57.81	60.0	58.1	60	3600	24571.056475162506
20250514 031736	7	57.81	60.0	58.1	60	3600	24572.726477622986
20250514 031738	7	57.81	60.0	58.1	60	3600	24574.386480093002
20250514 031740	7	57.81	60.0	58.2	60	3600	24576.056482076645
20250514 031741	7	57.81	60.0	58.2	60	3600	24577.726484537125
20250514 031743	7	57.81	60.0	58.2	60	3600	24579.386486768723
20250514 031745	7	57.81	60.0	58.2	60	3600	24581.056489229202
20250514 031746	7	57.81	60.0	58.1	60	3600	24582.71649169922
20250514 031748	7	57.81	60.0	58.1	60	3600	24584.3864941597
20250514 031750	7	57.81	60.0	58.1	60	3600	24586.05649614334
20250514 031751	7	57.81	60.0	58.1	60	3600	24587.72649860382
20250514 031753	7	57.81	60.0	58.1	60	3600	24589.396500825882
20250514 031755	7	57.81	60.0	58.1	60	3600	24591.05650305748
20250514 031756	7	57.81	60.0	58.1	60	3600	24592.72650551796
20250514 031758	7	57.81	60.0	58.1	60	3600	24594.39650797844
20250514 031800	7	57.81	60.0	58.1	60	3600	24596.056510210037
20250514 031801	7	57.81	60.0	58.1	60	3600	24597.726512670517
20250514 031803	7	57.81	60.0	58.1	60	3600	24599.386515140533
20250514 031805	7	57.81	60.0	58.1	60	3600	24601.056517124176
20250514 031806	7	57.81	60.0	58.1	60	3600	24602.716519594193
20250514 031808	7	57.81	60.0	58.1	60	3600	24604.386522054672
20250514 031810	7	57.81	60.0	58.1	60	3600	24606.056524038315
20250514 031811	7	57.81	60.0	58.1	60	3600	24607.726526498795
20250514 031813	7	57.81	60.0	58.1	60	3600	24609.396528959274
20250514 031815	7	57.81	60.0	58.1	60	3600	24611.056531190872
20250514 031816	7	57.81	60.0	58.1	60	3600	24612.726533651352
20250514 031818	7	57.81	60.0	58.1	60	3600	24614.396535873413
20250514 031820	7	57.81	60.0	58.1	60	3600	24616.05653810501
20250514 031821	7	57.81	60.0	58.1	60	3600	24617.72654056549
20250514 031823	7	57.81	60.0	58.1	60	3600	24619.396542787552
20250514 031825	7	57.81	60.0	58.1	60	3600	24621.06654524803
20250514 031826	7	57.81	60.0	58.1	60	3600	24622.73654770851
20250514 031828	7	57.81	60.0	58.1	60	3600	24624.406549930573
20250514 031830	7	57.81	60.0	58.1	60	3600	24626.076552391052
20250514 031831	7	57.81	60.0	58.1	60	3600	24627.746554613113
20250514 031833	7	57.81	60.0	58.1	60	3600	24629.416556835175
20250514 031835	7	57.81	60.0	58.1	60	3600	24631.086559295654
20250514 031836	7	57.81	60.0	58.1	60	3600	24632.756561517715
20250514 031838	7	57.81	60.0	58.1	60	3600	24634.426563978195
20250514 031840	7	57.81	60.0	58.1	60	3600	24636.096566438675
20250514 031841	7	57.81	60.0	58.1	60	3600	24637.766568660736
20250514 031843	7	57.81	60.0	58.1	60	3600	24639.436570882797
20250514 031845	7	57.81	60.0	58.1	60	3600	24641.106573343277
20250514 031846	7	57.81	60.0	58.1	60	3600	24642.776575565338
20250514 031848	7	57.81	60.0	58.1	60	3600	24644.436577796936
20250514 031850	7	57.81	60.0	58.1	60	3600	24646.106580257416
20250514 031851	7	57.81	60.0	58.1	60	3600	24647.776582717896
20250514 031853	7	57.81	60.0	58.1	60	3600	24649.446584939957
20250514 031855	7	57.81	60.0	58.1	60	3600	24651.116587400436
20250514 031856	7	57.81	60.0	58.1	60	3600	24652.786589622498
20250514 031858	7	57.81	60.0	58.1	60	3600	24654.446592092514
20250514 031900	7	57.81	60.0	58.1	60	3600	24656.116594314575
20250514 031901	7	57.81	60.0	58.1	60	3600	24657.776596546173
20250514 031903	7	57.81	60.0	58.1	60	3600	24659.446599006653
20250514 031905	7	57.81	60.0	58.1	60	3600	24661.116601467133
20250514 031906	7	57.81	60.0	58.1	60	3600	24662.786603689194
20250514 031908	7	57.81	60.0	58.1	60	3600	24664.456606149673
20250514 031910	7	57.81	60.0	58.1	60	3600	24666.126608133316
20250514 031911	7	57.81	60.0	58.1	60	3600	24667.786610603333
20250514 031913	7	57.81	60.0	58.1	60	3600	24669.456613063812
20250514 031915	7	57.81	60.0	58.1	60	3600	24671.11661529541
20250514 031916	7	57.81	60.0	58.1	60	3600	24672.78661775589
20250514 031918	7	57.81	60.0	58.1	60	3600	24674.446619987488
20250514 031920	7	57.81	60.0	58.1	60	3600	24676.116622447968
20250514 031921	7	57.81	60.0	58.1	60	3600	24677.776624679565
20250514 031923	7	57.81	60.0	58.1	60	3600	24679.446626901627
20250514 031925	7	57.81	60.0	58.1	60	3600	24681.116629362106
20250514 031926	7	57.81	60.0	58.1	60	3600	24682.786631584167
20250514 031928	7	57.81	60.0	58.1	60	3600	24684.456634044647
20250514 031930	7	57.81	60.0	58.1	60	3600	24686.126636505127
20250514 031931	7	57.81	60.0	58.1	60	3600	24687.796638727188
20250514 031933	7	57.81	60.0	58.1	60	3600	24689.46664094925
20250514 031935	7	57.81	60.0	58.1	60	3600	24691.13664340973
20250514 031936	7	57.81	60.0	58.1	60	3600	24692.80664587021
20250514 031938	7	57.81	60.0	58.1	60	3600	24694.466648101807
20250514 031940	7	57.81	60.0	58.1	60	3600	24696.136650323868
20250514 031941	7	57.81	60.0	58.1	60	3600	24697.806652784348
20250514 031943	7	57.81	60.0	58.1	60	3600	24699.47665500641
20250514 031945	7	57.81	60.0	58.1	60	3600	24701.14665746689
20250514 031946	7	57.81	60.0	58.1	60	3600	24702.806659698486
20250514 031948	7	57.81	60.0	58.1	60	3600	24704.476662158966
20250514 031950	7	57.81	60.0	58.1	60	3600	24706.136664390564
