eid	id	rab	struc	class	tails	hydrox	carbon	dbonds	rt	hydrsn1	carbsn1	dbonsn1	hydrsn2	carbsn2	dbonsn2	hydrsn3	carbsn3	dbonsn3	stereo	ms2	annot	frac_molar	sp	pres_gro	time_gro	rep	remarks
K562 1b 6hrs 1	P-PE 40:4_24.98 | P-16:0/24:4	3.346610843462834	NA	P-PE	2	NA	40	4	24.98	NA	16	0	NA	24	4	NA	NA	NA	TRUE	TRUE	P-16:0/24:4	8.37504216982797e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 40:4_24.98 | P-18:0/22:4	1.1133770099364495	NA	P-PE	2	NA	40	4	24.98	NA	18	0	NA	22	4	NA	NA	NA	TRUE	TRUE	P-18:0/22:4	2.786275382854593e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 40:4_24.98 | P-18:1/22:3	0.7559918854619955	NA	P-PE	2	NA	40	4	24.98	NA	18	1	NA	22	3	NA	NA	NA	TRUE	TRUE	P-18:1/22:3	1.8919032468802444e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 40:4_24.98 | P-20:1/20:3	0.33894811187438656	NA	P-PE	2	NA	40	4	24.98	NA	20	1	NA	20	3	NA	NA	NA	TRUE	TRUE	P-20:1/20:3	8.482326936448538e-6	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 40:4_25.41 | P-18:0/22:4	46.75196324187605	NA	P-PE	2	NA	40	4	25.41	NA	18	0	NA	22	4	NA	NA	NA	TRUE	TRUE	P-18:0/22:4	0.001169988630252	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 40:4_26.03 | P-20:0/20:4	5.705570022394162	NA	P-PE	2	NA	40	4	26.03	NA	20	0	NA	20	4	NA	NA	NA	TRUE	TRUE	P-20:0/20:4	1.4278442213799063e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 40:5_22.51 | P-18:1/22:4	6.195975094605443	NA	P-PE	2	NA	40	5	22.51	NA	18	1	NA	22	4	NA	NA	NA	TRUE	TRUE	P-18:1/22:4	1.550570267286613e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 40:5_22.51 | P-16:0/24:5	3.0731695700146555	NA	P-PE	2	NA	40	5	22.51	NA	16	0	NA	24	5	NA	NA	NA	TRUE	TRUE	P-16:0/24:5	7.690743246762765e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 40:5_23.39 | P-18:0/22:5	59.632243367871745	NA	P-PE	2	NA	40	5	23.39	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	P-18:0/22:5	0.00149232335711493	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 40:5_24.58 | P-18:0/22:5	12.540849568388838	NA	P-PE	2	NA	40	5	24.58	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	P-18:0/22:5	3.1384032650789994e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 40:6_21.28 | P-18:1/22:5	4.47079677866642	NA	P-PE	2	NA	40	6	21.28	NA	18	1	NA	22	5	NA	NA	NA	TRUE	TRUE	P-18:1/22:5	1.1188367367900733e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 40:6_22.28 | P-18:0/22:6	103.22988756942806	NA	P-PE	2	NA	40	6	22.28	NA	18	0	NA	22	6	NA	NA	NA	TRUE	TRUE	P-18:0/22:6	0.00258337375338801	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 40:7_18.76 | P-18:1/22:6	57.45244023246269	NA	P-PE	2	NA	40	7	18.76	NA	18	1	NA	22	6	NA	NA	NA	TRUE	TRUE	P-18:1/22:6	0.00143777281617996	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:1_28.64 | P-24:0/18:1	0.7421109502349649	NA	P-PE	2	NA	42	1	28.64	NA	24	0	NA	18	1	NA	NA	NA	TRUE	TRUE	P-24:0/18:1	1.857165590391108e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:1_28.64 | P-18:0/24:1	1.328457719484332	NA	P-PE	2	NA	42	1	28.64	NA	18	0	NA	24	1	NA	NA	NA	TRUE	TRUE	P-18:0/24:1	3.324524404517408e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:2_27.96 | P-24:1/18:1	8.855825060767751	NA	P-PE	2	NA	42	2	27.96	NA	24	1	NA	18	1	NA	NA	NA	TRUE	TRUE	P-24:1/18:1	2.2162095266447417e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:2_27.96 | P-18:0/24:2	7.090373683735577	NA	P-PE	2	NA	42	2	27.96	NA	18	0	NA	24	2	NA	NA	NA	TRUE	TRUE	P-18:0/24:2	1.774397483863989e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:3_27.26 | P-18:1/24:2	4.920176452643555	NA	P-PE	2	NA	42	3	27.26	NA	18	1	NA	24	2	NA	NA	NA	TRUE	TRUE	P-18:1/24:2	1.2312959947039027e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:4_26.71 | P-18:0/24:4	1.945945342739014	NA	P-PE	2	NA	42	4	26.71	NA	18	0	NA	24	4	NA	NA	NA	TRUE	TRUE	P-18:0/24:4	4.8698145879298665e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:4_26.96 | P-20:0/22:4	0.6829364067271383	NA	P-PE	2	NA	42	4	26.96	NA	20	0	NA	22	4	NA	NA	NA	TRUE	TRUE	P-20:0/22:4	1.709078668893666e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:4_27.28 | P-22:0/20:4	1.586524478138023	NA	P-PE	2	NA	42	4	27.28	NA	22	0	NA	20	4	NA	NA	NA	TRUE	TRUE	P-22:0/20:4	3.970347921935734e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:5_25.73 | P-18:0/24:5	0.4285303076786653	NA	P-PE	2	NA	42	5	25.73	NA	18	0	NA	24	5	NA	NA	NA	TRUE	TRUE	P-18:0/24:5	1.0724161146100208e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:5_26.10 | P-24:4/18:1	1.2166195491600966	NA	P-PE	2	NA	42	5	26.1	NA	24	4	NA	18	1	NA	NA	NA	TRUE	TRUE	P-24:4/18:1	3.0446444195196013e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:5_26.10 | P-22:1/20:4	1.0989724178583842	NA	P-PE	2	NA	42	5	26.1	NA	22	1	NA	20	4	NA	NA	NA	TRUE	TRUE	P-22:1/20:4	2.7502272518540556e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:5_26.10 | P-20:0/22:5	0.743868762737141	NA	P-PE	2	NA	42	5	26.1	NA	20	0	NA	22	5	NA	NA	NA	TRUE	TRUE	P-20:0/22:5	1.861564594195549e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:5_26.10 | P-26:5/16:0	0.4569937331971164	NA	P-PE	2	NA	42	5	26.1	NA	26	5	NA	16	0	NA	NA	NA	TRUE	TRUE	P-26:5/16:0	1.1436471002743488e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:6_23.66 | P-20:1/22:5	0.4699231679828088	NA	P-PE	2	NA	42	6	23.66	NA	20	1	NA	22	5	NA	NA	NA	TRUE	TRUE	P-20:1/22:5	1.176003584678185e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:6_25.60 | P-20:0/22:6	1.0519763280502177	NA	P-PE	2	NA	42	6	25.6	NA	20	0	NA	22	6	NA	NA	NA	TRUE	TRUE	P-20:0/22:6	2.6326174512615382e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 42:7_22.53 | P-20:1/22:6	1.61078567760248	NA	P-PE	2	NA	42	7	22.53	NA	20	1	NA	22	6	NA	NA	NA	TRUE	TRUE	P-20:1/22:6	4.031062650390743e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 44:2_28.58 | P-26:1/18:1	1.2289783377465149	NA	P-PE	2	NA	44	2	28.58	NA	26	1	NA	18	1	NA	NA	NA	TRUE	TRUE	P-26:1/18:1	3.075572836482519e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 44:3_28.07 | P-18:1/26:2	0.7896299990400092	NA	P-PE	2	NA	44	3	28.07	NA	18	1	NA	26	2	NA	NA	NA	TRUE	TRUE	P-18:1/26:2	1.976084119084024e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 44:5_27.26 | P-24:1/20:4	2.4876420547622025	NA	P-PE	2	NA	44	5	27.26	NA	24	1	NA	20	4	NA	NA	NA	TRUE	TRUE	P-24:1/20:4	6.225434652125043e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	P-PE 44:5_27.26 | P-26:4/18:1	1.4260950936750645	NA	P-PE	2	NA	44	5	27.26	NA	26	4	NA	18	1	NA	NA	NA	TRUE	TRUE	P-26:4/18:1	3.5688662669111067e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 32:0_18.76 | O-16:0	4.181702344689685	NA	O-PE	2	NA	32	0	18.76	NA	16	0	NA	16	0	NA	NA	NA	FALSE	TRUE	O-16:0	1.0464895715871888e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 32:4_12.41 | O-12:0/20:4	1.2680880756219437	NA	O-PE	2	NA	32	4	12.41	NA	12	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-12:0/20:4	3.173446691340025e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 34:0_22.76 | O-18:0/16:0	65.45033249854939	NA	O-PE	2	NA	34	0	22.76	NA	18	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-18:0/16:0	0.00163792361987755	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 35:0_25.82 | O-18:0/17:0	0.6200397816614679	NA	O-PE	2	NA	35	0	25.82	NA	18	0	NA	17	0	NA	NA	NA	TRUE	TRUE	O-18:0/17:0	1.5516770730989808e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 35:1_23.51 | O-17:0/18:1	2.234936387172956	NA	O-PE	2	NA	35	1	23.51	NA	17	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-17:0/18:1	5.593027503039091e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 36:6_14.52 | O-14:0/22:6	1.3703227841082646	NA	O-PE	2	NA	36	6	14.52	NA	14	0	NA	22	6	NA	NA	NA	TRUE	TRUE	O-14:0/22:6	3.4292935868538904e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 37:2_24.51 | O-19:1/18:1	0.9660092512315406	NA	O-PE	2	NA	37	2	24.51	NA	19	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-19:1/18:1	2.4174810260092144e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 37:2_25.46 | O-18:0/19:2	4.28239649195712	NA	O-PE	2	NA	37	2	25.46	NA	18	0	NA	19	2	NA	NA	NA	TRUE	TRUE	O-18:0/19:2	1.07168872885601e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 37:3_22.53 | O-18:1/19:2	1.5003862155321022	NA	O-PE	2	NA	37	3	22.53	NA	18	1	NA	19	2	NA	NA	NA	TRUE	TRUE	O-18:1/19:2	3.754783096653019e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 37:3_22.53 | O-16:0/21:3	0.6507443680747308	NA	O-PE	2	NA	37	3	22.53	NA	16	0	NA	21	3	NA	NA	NA	TRUE	TRUE	O-16:0/21:3	1.6285166633729788e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 38:4_19.96 | O-18:0/20:4	21.13817188438642	NA	O-PE	2	NA	38	4	19.96	NA	18	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-18:0/20:4	5.289921332521204e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 39:2_26.69 | O-17:0/22:2	1.5922257144700671	NA	O-PE	2	NA	39	2	26.69	NA	17	0	NA	22	2	NA	NA	NA	TRUE	TRUE	O-17:0/22:2	3.984615518897088e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 39:2_26.69 | O-18:0/21:2	0.7384022652067679	NA	O-PE	2	NA	39	2	26.69	NA	18	0	NA	21	2	NA	NA	NA	TRUE	TRUE	O-18:0/21:2	1.847884441503889e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 39:3_21.12 | O-21:3/18:0	1.7722780251411163	NA	O-PE	2	NA	39	3	21.12	NA	21	3	NA	18	0	NA	NA	NA	TRUE	TRUE	O-21:3/18:0	4.4352044176902e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 39:3_25.85 | O-18:0/21:3	0.5337227609781691	NA	O-PE	2	NA	39	3	25.85	NA	18	0	NA	21	3	NA	NA	NA	TRUE	TRUE	O-18:0/21:3	1.3356648977937317e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 39:5_21.44 | O-17:0/22:5	0.3760430189293989	NA	O-PE	2	NA	39	5	21.44	NA	17	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-17:0/22:5	9.410643449491676e-6	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 40:3_26.60 | O-18:0/22:3	2.2431545640284507	NA	O-PE	2	NA	40	3	26.6	NA	18	0	NA	22	3	NA	NA	NA	TRUE	TRUE	O-18:0/22:3	5.613593855370829e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 40:3_26.60 | O-18:1/22:2	0.8509318847135043	NA	O-PE	2	NA	40	3	26.6	NA	18	1	NA	22	2	NA	NA	NA	TRUE	TRUE	O-18:1/22:2	2.1294948087697895e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 40:3_26.60 | O-20:0/20:3	0.5662971100145463	NA	O-PE	2	NA	40	3	26.6	NA	20	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-20:0/20:3	1.4171836520185488e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 40:6_21.28 | O-18:1/22:5	4.47079677866642	NA	O-PE	2	NA	40	6	21.28	NA	18	1	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:1/22:5	1.1188367367900733e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:1_28.64 | O-24:0/18:1	0.7421109502349649	NA	O-PE	2	NA	42	1	28.64	NA	24	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-24:0/18:1	1.857165590391108e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:1_28.64 | O-18:0/24:1	1.328457719484332	NA	O-PE	2	NA	42	1	28.64	NA	18	0	NA	24	1	NA	NA	NA	TRUE	TRUE	O-18:0/24:1	3.324524404517408e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:2_27.96 | O-24:1/18:1	8.855825060767751	NA	O-PE	2	NA	42	2	27.96	NA	24	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-24:1/18:1	2.2162095266447417e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:2_27.96 | O-18:0/24:2	7.090373683735577	NA	O-PE	2	NA	42	2	27.96	NA	18	0	NA	24	2	NA	NA	NA	TRUE	TRUE	O-18:0/24:2	1.774397483863989e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:3_27.26 | O-18:1/24:2	4.920176452643555	NA	O-PE	2	NA	42	3	27.26	NA	18	1	NA	24	2	NA	NA	NA	TRUE	TRUE	O-18:1/24:2	1.2312959947039027e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:4_26.71 | O-18:0/24:4	1.945945342739014	NA	O-PE	2	NA	42	4	26.71	NA	18	0	NA	24	4	NA	NA	NA	TRUE	TRUE	O-18:0/24:4	4.8698145879298665e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:4_26.96 | O-20:0/22:4	0.6829364067271383	NA	O-PE	2	NA	42	4	26.96	NA	20	0	NA	22	4	NA	NA	NA	TRUE	TRUE	O-20:0/22:4	1.709078668893666e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:4_27.28 | O-22:0/20:4	1.586524478138023	NA	O-PE	2	NA	42	4	27.28	NA	22	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-22:0/20:4	3.970347921935734e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:5_25.73 | O-18:0/24:5	0.4285303076786653	NA	O-PE	2	NA	42	5	25.73	NA	18	0	NA	24	5	NA	NA	NA	TRUE	TRUE	O-18:0/24:5	1.0724161146100208e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:5_26.10 | O-24:4/18:1	1.2166195491600966	NA	O-PE	2	NA	42	5	26.1	NA	24	4	NA	18	1	NA	NA	NA	TRUE	TRUE	O-24:4/18:1	3.0446444195196013e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:5_26.10 | O-22:1/20:4	1.0989724178583842	NA	O-PE	2	NA	42	5	26.1	NA	22	1	NA	20	4	NA	NA	NA	TRUE	TRUE	O-22:1/20:4	2.7502272518540556e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:5_26.10 | O-20:0/22:5	0.743868762737141	NA	O-PE	2	NA	42	5	26.1	NA	20	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-20:0/22:5	1.861564594195549e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:5_26.10 | O-26:5/16:0	0.4569937331971164	NA	O-PE	2	NA	42	5	26.1	NA	26	5	NA	16	0	NA	NA	NA	TRUE	TRUE	O-26:5/16:0	1.1436471002743488e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:6_25.60 | O-20:0/22:6	1.0519763280502177	NA	O-PE	2	NA	42	6	25.6	NA	20	0	NA	22	6	NA	NA	NA	TRUE	TRUE	O-20:0/22:6	2.6326174512615382e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 42:7_22.53 | O-20:1/22:6	1.61078567760248	NA	O-PE	2	NA	42	7	22.53	NA	20	1	NA	22	6	NA	NA	NA	TRUE	TRUE	O-20:1/22:6	4.031062650390743e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	O-PE 44:3_28.07 | O-18:1/26:2	0.7896299990400092	NA	O-PE	2	NA	44	3	28.07	NA	18	1	NA	26	2	NA	NA	NA	TRUE	TRUE	O-18:1/26:2	1.976084119084024e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 30:0_15.40 | 14:0_16:0	4.621066024314716	NA	PE	2	NA	30	0	15.4	NA	14	0	NA	16	0	NA	NA	NA	FALSE	TRUE	14:0_16:0	1.1564422824599875e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 30:1_13.06 | 14:0_16:1	1.624219763301557	NA	PE	2	NA	30	1	13.06	NA	14	0	NA	16	1	NA	NA	NA	FALSE	TRUE	14:0_16:1	4.064682046103462e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 30:1_13.06 | 12:0_18:1	0.38911486713538423	NA	PE	2	NA	30	1	13.06	NA	12	0	NA	18	1	NA	NA	NA	FALSE	TRUE	12:0_18:1	9.737772252580827e-6	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 32:0_19.44 | 16:0/16:0	7.7803611312177265	NA	PE	2	NA	32	0	19.44	NA	16	0	NA	16	0	NA	NA	NA	TRUE	TRUE	16:0/16:0	1.9470699049972337e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 32:0_19.44 | 18:0/14:0	3.6906927706949983	NA	PE	2	NA	32	0	19.44	NA	18	0	NA	14	0	NA	NA	NA	TRUE	TRUE	18:0/14:0	9.236122464261987e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 32:1_16.10 | 16:0/16:1	65.50766991424015	NA	PE	2	NA	32	1	16.1	NA	16	0	NA	16	1	NA	NA	NA	TRUE	TRUE	16:0/16:1	0.00163935851415353	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 32:1_16.10 | 14:0/18:1	12.02024409381476	NA	PE	2	NA	32	1	16.1	NA	14	0	NA	18	1	NA	NA	NA	TRUE	TRUE	14:0/18:1	3.0081194344412643e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 32:1_16.46 | 16:0/16:1	14.4965162982406	NA	PE	2	NA	32	1	16.46	NA	16	0	NA	16	1	NA	NA	NA	TRUE	TRUE	16:0/16:1	3.6278175441438e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 32:2_13.55 | 16:1/16:1	11.02446651143947	NA	PE	2	NA	32	2	13.55	NA	16	1	NA	16	1	NA	NA	NA	TRUE	TRUE	16:1/16:1	2.7589216748495605e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 33:1_18.07 | 16:0_17:1	3.15884138071297	NA	PE	2	NA	33	1	18.07	NA	16	0	NA	17	1	NA	NA	NA	FALSE	TRUE	16:0_17:1	7.905140755443959e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 33:1_18.07 | 16:1_17:0	2.177410084105836	NA	PE	2	NA	33	1	18.07	NA	16	1	NA	17	0	NA	NA	NA	FALSE	TRUE	16:1_17:0	5.449065376399079e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 33:1_18.07 | 15:0_18:1	0.7467131686885328	NA	PE	2	NA	33	1	18.07	NA	15	0	NA	18	1	NA	NA	NA	FALSE	TRUE	15:0_18:1	1.868682846333394e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 34:0_23.41 | 18:0/16:0	16.551673000858237	NA	PE	2	NA	34	0	23.41	NA	18	0	NA	16	0	NA	NA	NA	TRUE	TRUE	18:0/16:0	4.142129630463868e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 34:1_20.10 | 16:0/18:1	606.7475176574395	NA	PE	2	NA	34	1	20.1	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	16:0/18:1	0.01518412592472654	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 34:1_20.10 | 18:0/16:1	205.95161613693045	NA	PE	2	NA	34	1	20.1	NA	18	0	NA	16	1	NA	NA	NA	TRUE	TRUE	18:0/16:1	0.00515403060221444	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 34:2_16.75 | 16:1_18:1	195.97384626140044	NA	PE	2	NA	34	2	16.75	NA	16	1	NA	18	1	NA	NA	NA	FALSE	TRUE	16:1_18:1	0.00490433248260297	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 34:2_17.12 | 18:1/16:1	19.343606080896183	NA	PE	2	NA	34	2	17.12	NA	18	1	NA	16	1	NA	NA	NA	TRUE	TRUE	18:1/16:1	4.840823275299515e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 34:2_17.12 | 16:0/18:2	12.170213023395268	NA	PE	2	NA	34	2	17.12	NA	16	0	NA	18	2	NA	NA	NA	TRUE	TRUE	16:0/18:2	3.0456498246823085e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 34:2_17.80 | 18:1/16:1	8.871040028730123	NA	PE	2	NA	34	2	17.8	NA	18	1	NA	16	1	NA	NA	NA	TRUE	TRUE	18:1/16:1	2.220017139906569e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 34:2_17.80 | 16:0/18:2	6.682588572903665	NA	PE	2	NA	34	2	17.8	NA	16	0	NA	18	2	NA	NA	NA	TRUE	TRUE	16:0/18:2	1.6723474499881824e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 34:3_14.27 | 16:1_18:2	2.0951768800117003	NA	PE	2	NA	34	3	14.27	NA	16	1	NA	18	2	NA	NA	NA	FALSE	TRUE	16:1_18:2	5.2432731333619906e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 34:3_14.61 | 16:1_18:2	1.255271101888919	NA	PE	2	NA	34	3	14.61	NA	16	1	NA	18	2	NA	NA	NA	FALSE	TRUE	16:1_18:2	3.141371645711897e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 34:3_14.61 | 16:2_18:1	0.20111636398070615	NA	PE	2	NA	34	3	14.61	NA	16	2	NA	18	1	NA	NA	NA	FALSE	TRUE	16:2_18:1	5.033026270954264e-6	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 34:4_13.59 | 14:0_20:4	2.038342255145885	NA	PE	2	NA	34	4	13.59	NA	14	0	NA	20	4	NA	NA	NA	FALSE	TRUE	14:0_20:4	5.101041962119793e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 35:1_21.58 | 17:0_18:1	2.258567488886386	NA	PE	2	NA	35	1	21.58	NA	17	0	NA	18	1	NA	NA	NA	FALSE	TRUE	17:0_18:1	5.652165383906256e-5	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 35:1_22.14 | 17:0/18:1	16.772241901854297	NA	PE	2	NA	35	1	22.14	NA	17	0	NA	18	1	NA	NA	NA	TRUE	TRUE	17:0/18:1	4.1973279768985305e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 35:1_22.14 | 17:1_18:0	7.951710840960133	NA	PE	2	NA	35	1	22.14	NA	17	1	NA	18	0	NA	NA	NA	FALSE	TRUE	17:1_18:0	1.9899509303690252e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 35:2_18.76 | 17:1_18:1	12.3299683702982	NA	PE	2	NA	35	2	18.76	NA	17	1	NA	18	1	NA	NA	NA	FALSE	TRUE	17:1_18:1	3.085629309293765e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 36:0_26.17 | 18:0/18:0	5.7505650536498525	NA	PE	2	NA	36	0	26.17	NA	18	0	NA	18	0	NA	NA	NA	TRUE	TRUE	18:0/18:0	1.4391044276550172e-4	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 36:1_24.12 | 18:0/18:1	1141.9639771286645	NA	PE	2	NA	36	1	24.12	NA	18	0	NA	18	1	NA	NA	NA	TRUE	TRUE	18:0/18:1	0.02857815537040717	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 36:1_24.98 | 18:0/18:1	72.73945814676986	NA	PE	2	NA	36	1	24.98	NA	18	0	NA	18	1	NA	NA	NA	TRUE	TRUE	18:0/18:1	0.00182033722438812	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 36:2_20.78 | 18:1/18:1	834.8279313853724	NA	PE	2	NA	36	2	20.78	NA	18	1	NA	18	1	NA	NA	NA	TRUE	TRUE	18:1/18:1	0.02089193950817482	Homo_sapi	1	6	1	NA
K562 1b 6hrs 1	PE 36:2_21.78 | 18:1/18:1	127.16720965280092	NA	PE	2	NA	36	2	21.78	NA	18	1	NA	18	1	NA	NA	NA	TRUE	TRUE	18:1/18:1	0.00318241586272858	Homo_sapi	1	6	1	NA
