eid	id	rab	struc	class	tails	hydrox	carbon	dbonds	rt	hydrsn1	carbsn1	dbonsn1	hydrsn2	carbsn2	dbonsn2	hydrsn3	carbsn3	dbonsn3	stereo	ms2	annot	frac_molar
K562 1b 6hrs 2	O-PC 36:3_21.89 | O-16:0/20:3	20.039043938072417		O-PC	2	NA	36	3	21.89	NA	16	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-16:0/20:3	3.7880064746138354e-4
K562 1b 6hrs 2	O-PC 36:4_18.73 | O-16:0/20:4	92.68993361967377		O-PC	2	NA	36	4	18.73	NA	16	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-16:0/20:4	0.0017521298409639828
K562 1b 6hrs 2	O-PC 36:4_19.58 | O-16:1/20:3	2.0429941846709943		O-PC	2	NA	36	4	19.58	NA	16	1	NA	20	3	NA	NA	NA	TRUE	TRUE	O-16:1/20:3	3.8618984134412515e-5
K562 1b 6hrs 2	O-PC 36:5_15.33 | O-16:1/20:4	0.8822264773739406		O-PC	2	NA	36	5	15.33	NA	16	1	NA	20	4	NA	NA	NA	TRUE	TRUE	O-16:1/20:4	1.6676841563379013e-5
K562 1b 6hrs 2	O-PC 36:5_16.23 | O-16:0/20:5	4.588506042772455		O-PC	2	NA	36	5	16.23	NA	16	0	NA	20	5	NA	NA	NA	TRUE	TRUE	O-16:0/20:5	8.673712504718774e-5
K562 1b 6hrs 2	O-PC 36:6_15.65 | O-16:1/20:5	1.4724934406976333		O-PC	2	NA	36	6	15.65	NA	16	1	NA	20	5	NA	NA	NA	TRUE	TRUE	O-16:1/20:5	2.7834734553337062e-5
K562 1b 6hrs 2	O-PC 38:0_29.39 | O-22:0/16:0	3.4686891709857757		O-PC	2	NA	38	0	29.39	NA	22	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-22:0/16:0	6.556908143283863e-5
K562 1b 6hrs 2	O-PC 38:1_27.64 | O-20:0/18:1	32.072045176930104		O-PC	2	NA	38	1	27.64	NA	20	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:0/18:1	6.062620310617716e-4
K562 1b 6hrs 2	O-PC 38:1_27.64 | O-16:0/22:1	30.244192855223694		O-PC	2	NA	38	1	27.64	NA	16	0	NA	22	1	NA	NA	NA	TRUE	TRUE	O-16:0/22:1	5.717099014758537e-4
K562 1b 6hrs 2	O-PC 38:1_27.64 | O-18:0/20:1	19.279842748172616		O-PC	2	NA	38	1	27.64	NA	18	0	NA	20	1	NA	NA	NA	TRUE	TRUE	O-18:0/20:1	3.644493688686404e-4
K562 1b 6hrs 2	O-PC 38:2_25.83 | O-20:1/18:1	7.150053096595926		O-PC	2	NA	38	2	25.83	NA	20	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:1/18:1	1.3515838134512998e-4
K562 1b 6hrs 2	O-PC 38:2_25.83 | O-18:1/20:1	2.2629855937245926		O-PC	2	NA	38	2	25.83	NA	18	1	NA	20	1	NA	NA	NA	TRUE	TRUE	O-18:1/20:1	4.2777510281816185e-5
K562 1b 6hrs 2	O-PC 38:2_26.25 | O-16:0/22:2	20.762223566665174		O-PC	2	NA	38	2	26.25	NA	16	0	NA	22	2	NA	NA	NA	TRUE	TRUE	O-16:0/22:2	3.9247100580724035e-4
K562 1b 6hrs 2	O-PC 38:2_26.25 | O-18:0/20:2	21.921510596520065		O-PC	2	NA	38	2	26.25	NA	18	0	NA	20	2	NA	NA	NA	TRUE	TRUE	O-18:0/20:2	4.14385158940479e-4
K562 1b 6hrs 2	O-PC 38:2_26.25 | O-20:1/18:1	5.343353009532142		O-PC	2	NA	38	2	26.25	NA	20	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:1/18:1	1.010060951949889e-4
K562 1b 6hrs 2	O-PC 38:3_25.48 | O-20:2/18:1	1.6870791825399996		O-PC	2	NA	38	3	25.48	NA	20	2	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:2/18:1	3.1891076672106256e-5
K562 1b 6hrs 2	O-PC 38:3_25.48 | O-18:0/20:3	1.7544406207024872		O-PC	2	NA	38	3	25.48	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:0/20:3	3.316441867728052e-5
K562 1b 6hrs 2	O-PC 38:3_25.75 | O-16:1/22:2	5.567177696004504		O-PC	2	NA	38	3	25.75	NA	16	1	NA	22	2	NA	NA	NA	TRUE	TRUE	O-16:1/22:2	1.0523708228277545e-4
K562 1b 6hrs 2	O-PC 38:4_20.92 | O-18:1/20:3	2.2820668765760024		O-PC	2	NA	38	4	20.92	NA	18	1	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:1/20:3	4.313820624719482e-5
K562 1b 6hrs 2	O-PC 38:4_21.25 | O-18:1/20:3	0.5819281241131388		O-PC	2	NA	38	4	21.25	NA	18	1	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:1/20:3	1.1000262830465616e-5
K562 1b 6hrs 2	O-PC 38:4_21.73 | O-16:0/22:4	12.923363445351786		O-PC	2	NA	38	4	21.73	NA	16	0	NA	22	4	NA	NA	NA	TRUE	TRUE	O-16:0/22:4	2.4429201590686893e-4
K562 1b 6hrs 2	O-PC 38:4_22.98 | O-18:0/20:4	57.05082983935998		O-PC	2	NA	38	4	22.98	NA	18	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-18:0/20:4	0.0010784392383261356
K562 1b 6hrs 2	O-PC 38:5_19.01 | O-18:1/20:4	17.86046918338097		O-PC	2	NA	38	5	19.01	NA	18	1	NA	20	4	NA	NA	NA	TRUE	TRUE	O-18:1/20:4	3.3761876622141827e-4
K562 1b 6hrs 2	O-PC 38:5_19.01 | O-16:0/22:5	10.59985566001797		O-PC	2	NA	38	5	19.01	NA	16	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-16:0/22:5	2.003704467848105e-4
K562 1b 6hrs 2	O-PC 38:5_20.44 | O-16:0/22:5	3.3027143421189313		O-PC	2	NA	38	5	20.44	NA	16	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-16:0/22:5	6.243163770890912e-5
K562 1b 6hrs 2	O-PC 38:5_20.44 | O-18:0/20:5	2.0230209772342636		O-PC	2	NA	38	5	20.44	NA	18	0	NA	20	5	NA	NA	NA	TRUE	TRUE	O-18:0/20:5	3.8241428002877736e-5
K562 1b 6hrs 2	O-PC 38:6_16.69 | O-18:1/20:5	1.3461068823974363		O-PC	2	NA	38	6	16.69	NA	18	1	NA	20	5	NA	NA	NA	TRUE	TRUE	O-18:1/20:5	2.5445633044179147e-5
K562 1b 6hrs 2	O-PC 38:6_17.91 | O-16:0/22:6	49.783435596264695		O-PC	2	NA	38	6	17.91	NA	16	0	NA	22	6	NA	NA	NA	TRUE	TRUE	O-16:0/22:6	9.410627420646862e-4
K562 1b 6hrs 2	O-PC 40:1_29.33 | O-22:0/18:1	16.063584282027925		O-PC	2	NA	40	1	29.33	NA	22	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-22:0/18:1	3.036520178002063e-4
K562 1b 6hrs 2	O-PC 40:1_29.33 | O-18:0/22:1	8.733636656343796		O-PC	2	NA	40	1	29.33	NA	18	0	NA	22	1	NA	NA	NA	TRUE	TRUE	O-18:0/22:1	1.6509306683189665e-4
K562 1b 6hrs 2	O-PC 40:1_29.33 | O-24:1/16:0	9.640518023760958		O-PC	2	NA	40	1	29.33	NA	24	1	NA	16	0	NA	NA	NA	TRUE	TRUE	O-24:1/16:0	1.8223596298053046e-4
K562 1b 6hrs 2	O-PC 40:1_29.33 | O-16:0/24:1	6.15237556853584		O-PC	2	NA	40	1	29.33	NA	16	0	NA	24	1	NA	NA	NA	TRUE	TRUE	O-16:0/24:1	1.1629915359181303e-4
K562 1b 6hrs 2	O-PC 40:2_27.80 | O-16:0/24:2	13.256324945372569		O-PC	2	NA	40	2	27.8	NA	16	0	NA	24	2	NA	NA	NA	TRUE	TRUE	O-16:0/24:2	2.5058603034075906e-4
K562 1b 6hrs 2	O-PC 40:2_27.80 | O-18:0/22:2	8.385158664095794		O-PC	2	NA	40	2	27.8	NA	18	0	NA	22	2	NA	NA	NA	TRUE	TRUE	O-18:0/22:2	1.5850574213229903e-4
K562 1b 6hrs 2	O-PC 40:2_27.80 | O-22:1/18:1	7.745560491717761		O-PC	2	NA	40	2	27.8	NA	22	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-22:1/18:1	1.4641533489727094e-4
K562 1b 6hrs 2	O-PC 40:2_27.80 | O-18:1/22:1	3.3287922849402407		O-PC	2	NA	40	2	27.8	NA	18	1	NA	22	1	NA	NA	NA	TRUE	TRUE	O-18:1/22:1	6.292459244545745e-5
K562 1b 6hrs 2	O-PC 40:2_28.82 | O-18:1/22:1	3.2629081851312183		O-PC	2	NA	40	2	28.82	NA	18	1	NA	22	1	NA	NA	NA	TRUE	TRUE	O-18:1/22:1	6.167917675885116e-5
K562 1b 6hrs 2	O-PC 40:4_25.53 | O-18:0/22:4	6.121615024462478		O-PC	2	NA	40	4	25.53	NA	18	0	NA	22	4	NA	NA	NA	TRUE	TRUE	O-18:0/22:4	1.157176830362684e-4
K562 1b 6hrs 2	O-PC 40:4_26.23 | O-20:0/20:4	3.0633441509239203		O-PC	2	NA	40	4	26.23	NA	20	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-20:0/20:4	5.790679192844982e-5
K562 1b 6hrs 2	O-PC 40:5_22.26 | O-18:1/22:4	2.4263301811079616		O-PC	2	NA	40	5	22.26	NA	18	1	NA	22	4	NA	NA	NA	TRUE	TRUE	O-18:1/22:4	4.586523420973151e-5
K562 1b 6hrs 2	O-PC 40:5_23.23 | O-18:0/22:5	4.20828549894125		O-PC	2	NA	40	5	23.23	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:0/22:5	7.954976677667966e-5
K562 1b 6hrs 2	O-PC 40:5_24.64 | O-18:0/22:5	2.3009722033272966		O-PC	2	NA	40	5	24.64	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:0/22:5	4.3495576091584114e-5
K562 1b 6hrs 2	O-PC 40:6_19.57 | O-18:1/22:5	3.4534667393732166		O-PC	2	NA	40	6	19.57	NA	18	1	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:1/22:5	6.528132983308198e-5
K562 1b 6hrs 2	O-PC 40:6_20.94 | O-18:1/22:5	0.5817845625004685		O-PC	2	NA	40	6	20.94	NA	18	1	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:1/22:5	1.099754906667538e-5
K562 1b 6hrs 2	O-PC 40:6_22.10 | O-18:0/22:6	13.30636639330114		O-PC	2	NA	40	6	22.1	NA	18	0	NA	22	6	NA	NA	NA	TRUE	TRUE	O-18:0/22:6	2.5153197032341633e-4
K562 1b 6hrs 2	O-PC 40:7_18.44 | O-18:1/22:6	13.35715558786717		O-PC	2	NA	40	7	18.44	NA	18	1	NA	22	6	NA	NA	NA	TRUE	TRUE	O-18:1/22:6	2.524920450577754e-4
K562 1b 6hrs 2	O-PC 40:7_18.98 | O-18:2/22:5	1.877156479740425		O-PC	2	NA	40	7	18.98	NA	18	2	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:2/22:5	3.548413248204111e-5
K562 1b 6hrs 2	O-PC 42:1_31.35 | O-24:0/18:1	2.5433758953087025		O-PC	2	NA	42	1	31.35	NA	24	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-24:0/18:1	4.807776453098023e-5
K562 1b 6hrs 2	O-PC 42:2_29.26 | O-24:1/18:1	22.757273255411647		O-PC	2	NA	42	2	29.26	NA	24	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-24:1/18:1	4.3018368891479034e-4
K562 1b 6hrs 2	O-PC 42:2_29.26 | O-18:0/24:2	9.622760631054806		O-PC	2	NA	42	2	29.26	NA	18	0	NA	24	2	NA	NA	NA	TRUE	TRUE	O-18:0/24:2	1.8190029268233144e-4
K562 1b 6hrs 2	O-PC 42:3_27.82 | O-18:1/24:2	3.909270561014239		O-PC	2	NA	42	3	27.82	NA	18	1	NA	24	2	NA	NA	NA	TRUE	TRUE	O-18:1/24:2	7.389744861033341e-5
K562 1b 6hrs 2	O-PC 42:4_27.42 | O-20:0/22:4	1.359181504587002		O-PC	2	NA	42	4	27.42	NA	20	0	NA	22	4	NA	NA	NA	TRUE	TRUE	O-20:0/22:4	2.569278432375246e-5
K562 1b 6hrs 2	O-PC 42:4_27.80 | O-22:0/20:4	3.850101501632942		O-PC	2	NA	42	4	27.8	NA	22	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-22:0/20:4	7.27789682041533e-5
K562 1b 6hrs 2	O-PC 42:5_26.33 | O-20:0/22:5	1.3439254123759001		O-PC	2	NA	42	5	26.33	NA	20	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-20:0/22:5	2.540439643333438e-5
K562 1b 6hrs 2	O-PC 44:5_27.80 | O-24:1/20:4	1.4644108925002772		O-PC	2	NA	44	5	27.8	NA	24	1	NA	20	4	NA	NA	NA	TRUE	TRUE	O-24:1/20:4	2.7681949096118745e-5
K562 1b 6hrs 3	O-PC 28:0_13.83 | O-12:0/16:0	22.338676148946288		O-PC	2	NA	28	0	13.83	NA	12	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-12:0/16:0	4.873391266223893e-4
K562 1b 6hrs 3	O-PC 28:0_13.83 | O-14:0	13.386749929604603		O-PC	2	NA	28	0	13.83	NA	14	0	NA	14	0	NA	NA	NA	FALSE	TRUE	O-14:0	2.9204447817350045e-4
K562 1b 6hrs 3	O-PC 28:1_11.89 | O-12:0/16:1	1.4820700508753892		O-PC	2	NA	28	1	11.89	NA	12	0	NA	16	1	NA	NA	NA	TRUE	TRUE	O-12:0/16:1	3.2332745207055685e-5
K562 1b 6hrs 3	O-PC 30:0_17.19 | O-16:0/14:0	97.79199414565724		O-PC	2	NA	30	0	17.19	NA	16	0	NA	14	0	NA	NA	NA	TRUE	TRUE	O-16:0/14:0	0.0021334238743532
K562 1b 6hrs 3	O-PC 30:0_17.19 | O-14:0/16:0	31.346800443245407		O-PC	2	NA	30	0	17.19	NA	14	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-14:0/16:0	6.83859788671413e-4
K562 1b 6hrs 3	O-PC 30:1_14.32 | O-12:0/18:1	3.774688315489937		O-PC	2	NA	30	1	14.32	NA	12	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-12:0/18:1	8.234835827678962e-5
K562 1b 6hrs 3	O-PC 30:1_14.32 | O-14:0/16:1	3.4923249414607707		O-PC	2	NA	30	1	14.32	NA	14	0	NA	16	1	NA	NA	NA	TRUE	TRUE	O-14:0/16:1	7.61883370126819e-5
K562 1b 6hrs 3	O-PC 30:1_14.32 | O-16:1/14:0	1.727126095979776		O-PC	2	NA	30	1	14.32	NA	16	1	NA	14	0	NA	NA	NA	TRUE	TRUE	O-16:1/14:0	3.7678872175297805e-5
K562 1b 6hrs 3	O-PC 31:0_18.98 | O-15:0/16:0	1.4095861944764922		O-PC	2	NA	31	0	18.98	NA	15	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-15:0/16:0	3.0751442043155915e-5
K562 1b 6hrs 3	O-PC 32:0_21.30 | O-16:0	302.51216694069325		O-PC	2	NA	32	0	21.3	NA	16	0	NA	16	0	NA	NA	NA	FALSE	TRUE	O-16:0	0.006599586038426809
K562 1b 6hrs 3	O-PC 32:1_18.00 | O-16:0/16:1	282.2429790095511		O-PC	2	NA	32	1	18	NA	16	0	NA	16	1	NA	NA	NA	TRUE	TRUE	O-16:0/16:1	0.006157394734078909
K562 1b 6hrs 3	O-PC 32:4_12.25 | O-12:0/20:4	0.9323296775618835		O-PC	2	NA	32	4	12.25	NA	12	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-12:0/20:4	2.0339644469422787e-5
K562 1b 6hrs 3	O-PC 33:1_19.78 | O-15:0/18:1	4.137463688552262		O-PC	2	NA	33	1	19.78	NA	15	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-15:0/18:1	9.026264255619372e-5
K562 1b 6hrs 3	O-PC 33:1_19.78 | O-16:0/17:1	2.5413289974625797		O-PC	2	NA	33	1	19.78	NA	16	0	NA	17	1	NA	NA	NA	TRUE	TRUE	O-16:0/17:1	5.54414704714713e-5
K562 1b 6hrs 3	O-PC 34:0_25.39 | O-18:0/16:0	252.83987656660872		O-PC	2	NA	34	0	25.39	NA	18	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-18:0/16:0	0.005515938536362014
K562 1b 6hrs 3	O-PC 34:1_21.98 | O-16:0/18:1	1019.861120416769		O-PC	2	NA	34	1	21.98	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-16:0/18:1	0.02224922481467121
K562 1b 6hrs 3	O-PC 34:1_23.12 | O-16:0/18:1	59.57225855889847		O-PC	2	NA	34	1	23.12	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-16:0/18:1	0.0012996245732487673
K562 1b 6hrs 3	O-PC 34:2_18.96 | O-16:0/18:2	13.78657786715635		O-PC	2	NA	34	2	18.96	NA	16	0	NA	18	2	NA	NA	NA	TRUE	TRUE	O-16:0/18:2	3.007670988241826e-4
K562 1b 6hrs 3	O-PC 34:4_14.90 | O-14:0/20:4	0.9596852085013992		O-PC	2	NA	34	4	14.9	NA	14	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-14:0/20:4	2.0936430978500864e-5
K562 1b 6hrs 3	O-PC 36:0_27.58 | O-20:0/16:0	16.619815652471765		O-PC	2	NA	36	0	27.58	NA	20	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-20:0/16:0	3.6257683269573504e-4
K562 1b 6hrs 3	O-PC 36:2_22.58 | O-18:1	195.09294205789567		O-PC	2	NA	36	2	22.58	NA	18	1	NA	18	1	NA	NA	NA	FALSE	TRUE	O-18:1	0.004256135115561538
K562 1b 6hrs 3	O-PC 36:2_23.26 | O-18:1	30.98562240546621		O-PC	2	NA	36	2	23.26	NA	18	1	NA	18	1	NA	NA	NA	FALSE	TRUE	O-18:1	6.759803517561325e-4
K562 1b 6hrs 3	O-PC 36:2_23.26 | O-18:0/18:2	11.607322846027802		O-PC	2	NA	36	2	23.26	NA	18	0	NA	18	2	NA	NA	NA	TRUE	TRUE	O-18:0/18:2	2.5322461100606093e-4
K562 1b 6hrs 3	O-PC 36:2_23.26 | O-16:0/20:2	11.07144189341653		O-PC	2	NA	36	2	23.26	NA	16	0	NA	20	2	NA	NA	NA	TRUE	TRUE	O-16:0/20:2	2.4153386650187196e-4
K562 1b 6hrs 3	O-PC 36:3_19.48 | O-18:1/18:2	3.6225771000229945		O-PC	2	NA	36	3	19.48	NA	18	1	NA	18	2	NA	NA	NA	TRUE	TRUE	O-18:1/18:2	7.902990975276522e-5
K562 1b 6hrs 3	O-PC 36:3_20.71 | O-16:0/20:3	1.3744472753218233		O-PC	2	NA	36	3	20.71	NA	16	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-16:0/20:3	2.9984853635807575e-5
K562 1b 6hrs 3	O-PC 36:3_21.89 | O-16:0/20:3	10.361985957470893		O-PC	2	NA	36	3	21.89	NA	16	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-16:0/20:3	2.260564212900112e-4
K562 1b 6hrs 3	O-PC 36:4_18.73 | O-16:0/20:4	29.941311927079667		O-PC	2	NA	36	4	18.73	NA	16	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-16:0/20:4	6.53197741315562e-4
K562 1b 6hrs 3	O-PC 36:4_19.58 | O-16:1/20:3	1.324453173216834		O-PC	2	NA	36	4	19.58	NA	16	1	NA	20	3	NA	NA	NA	TRUE	TRUE	O-16:1/20:3	2.8894185509654304e-5
K562 1b 6hrs 3	O-PC 36:5_15.33 | O-16:1/20:4	0.4794129109399493		O-PC	2	NA	36	5	15.33	NA	16	1	NA	20	4	NA	NA	NA	TRUE	TRUE	O-16:1/20:4	1.0458841327532868e-5
K562 1b 6hrs 3	O-PC 36:5_16.23 | O-16:0/20:5	3.322914272792492		O-PC	2	NA	36	5	16.23	NA	16	0	NA	20	5	NA	NA	NA	TRUE	TRUE	O-16:0/20:5	7.249248472677067e-5
K562 1b 6hrs 3	O-PC 36:6_15.65 | O-16:1/20:5	0.6074843394625706		O-PC	2	NA	36	6	15.65	NA	16	1	NA	20	5	NA	NA	NA	TRUE	TRUE	O-16:1/20:5	1.3252839400889606e-5
K562 1b 6hrs 3	O-PC 38:0_29.39 | O-22:0/16:0	5.969683148136616		O-PC	2	NA	38	0	29.39	NA	22	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-22:0/16:0	1.302342248138336e-4
K562 1b 6hrs 3	O-PC 38:1_27.64 | O-20:0/18:1	24.18913007223375		O-PC	2	NA	38	1	27.64	NA	20	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:0/18:1	5.277085107710745e-4
K562 1b 6hrs 3	O-PC 38:1_27.64 | O-16:0/22:1	18.08882423598843		O-PC	2	NA	38	1	27.64	NA	16	0	NA	22	1	NA	NA	NA	TRUE	TRUE	O-16:0/22:1	3.946246297683281e-4
K562 1b 6hrs 3	O-PC 38:1_27.64 | O-18:0/20:1	10.495312447208645		O-PC	2	NA	38	1	27.64	NA	18	0	NA	20	1	NA	NA	NA	TRUE	TRUE	O-18:0/20:1	2.2896506344190928e-4
K562 1b 6hrs 3	O-PC 38:2_26.25 | O-16:0/22:2	31.473844317391194		O-PC	2	NA	38	2	26.25	NA	16	0	NA	22	2	NA	NA	NA	TRUE	TRUE	O-16:0/22:2	6.866313696843663e-4
K562 1b 6hrs 3	O-PC 38:2_26.25 | O-20:1/18:1	8.493724730478943		O-PC	2	NA	38	2	26.25	NA	20	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:1/18:1	1.8529855414542318e-4
K562 1b 6hrs 3	O-PC 38:3_24.69 | O-18:0/20:3	9.01423973357366		O-PC	2	NA	38	3	24.69	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:0/20:3	1.9665407608014603e-4
K562 1b 6hrs 3	O-PC 38:3_24.69 | O-18:1/20:2	5.618538191704776		O-PC	2	NA	38	3	24.69	NA	18	1	NA	20	2	NA	NA	NA	TRUE	TRUE	O-18:1/20:2	1.2257366895795664e-4
K562 1b 6hrs 3	O-PC 38:3_25.48 | O-20:2/18:1	0.7713428792033671		O-PC	2	NA	38	3	25.48	NA	20	2	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:2/18:1	1.6827566798093337e-5
K562 1b 6hrs 3	O-PC 38:3_25.48 | O-18:0/20:3	0.726798983702923		O-PC	2	NA	38	3	25.48	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:0/20:3	1.5855800029785116e-5
K562 1b 6hrs 3	O-PC 38:3_25.48 | O-18:2/20:1	0.5161662222553465		O-PC	2	NA	38	3	25.48	NA	18	2	NA	20	1	NA	NA	NA	TRUE	TRUE	O-18:2/20:1	1.126064921075299e-5
K562 1b 6hrs 3	O-PC 38:3_25.75 | O-16:1/22:2	6.491437834725699		O-PC	2	NA	38	3	25.75	NA	16	1	NA	22	2	NA	NA	NA	TRUE	TRUE	O-16:1/22:2	1.4161679160418732e-4
K562 1b 6hrs 3	O-PC 38:4_20.92 | O-18:1/20:3	1.9837211580724041		O-PC	2	NA	38	4	20.92	NA	18	1	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:1/20:3	4.327673359833194e-5
K562 1b 6hrs 3	O-PC 38:4_21.73 | O-16:0/22:4	10.25198851031392		O-PC	2	NA	38	4	21.73	NA	16	0	NA	22	4	NA	NA	NA	TRUE	TRUE	O-16:0/22:4	2.2365672403531513e-4
K562 1b 6hrs 3	O-PC 38:4_22.98 | O-18:0/20:4	52.41638991372139		O-PC	2	NA	38	4	22.98	NA	18	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-18:0/20:4	0.0011435126016837184
K562 1b 6hrs 3	O-PC 38:5_19.01 | O-18:1/20:4	12.309165174389543		O-PC	2	NA	38	5	19.01	NA	18	1	NA	20	4	NA	NA	NA	TRUE	TRUE	O-18:1/20:4	2.6853595824301746e-4
K562 1b 6hrs 3	O-PC 38:5_19.01 | O-16:0/22:5	7.013533803245203		O-PC	2	NA	38	5	19.01	NA	16	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-16:0/22:5	1.5300680377925379e-4
K562 1b 6hrs 3	O-PC 38:5_20.44 | O-16:0/22:5	1.9896054311873768		O-PC	2	NA	38	5	20.44	NA	16	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-16:0/22:5	4.3405104523338324e-5
K562 1b 6hrs 3	O-PC 38:5_20.44 | O-18:0/20:5	1.296162134697139		O-PC	2	NA	38	5	20.44	NA	18	0	NA	20	5	NA	NA	NA	TRUE	TRUE	O-18:0/20:5	2.8276990027187054e-5
K562 1b 6hrs 3	O-PC 38:6_16.69 | O-18:1/20:5	0.9460243080735895		O-PC	2	NA	38	6	16.69	NA	18	1	NA	20	5	NA	NA	NA	TRUE	TRUE	O-18:1/20:5	2.0638405650635666e-5
K562 1b 6hrs 3	O-PC 38:6_17.91 | O-16:0/22:6	27.22439674271592		O-PC	2	NA	38	6	17.91	NA	16	0	NA	22	6	NA	NA	NA	TRUE	TRUE	O-16:0/22:6	5.939256938483539e-4
K562 1b 6hrs 3	O-PC 40:1_29.33 | O-22:0/18:1	6.110140643392742		O-PC	2	NA	40	1	29.33	NA	22	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-22:0/18:1	1.3329843652491648e-4
K562 1b 6hrs 3	O-PC 40:1_29.33 | O-18:0/22:1	3.1262874665960743		O-PC	2	NA	40	1	29.33	NA	18	0	NA	22	1	NA	NA	NA	TRUE	TRUE	O-18:0/22:1	6.820288692950675e-5
K562 1b 6hrs 3	O-PC 40:1_29.33 | O-24:1/16:0	5.065206971848843		O-PC	2	NA	40	1	29.33	NA	24	1	NA	16	0	NA	NA	NA	TRUE	TRUE	O-24:1/16:0	1.1050223054238109e-4
K562 1b 6hrs 3	O-PC 40:1_29.33 | O-16:0/24:1	2.504097618475358		O-PC	2	NA	40	1	29.33	NA	16	0	NA	24	1	NA	NA	NA	TRUE	TRUE	O-16:0/24:1	5.462923309457393e-5
K562 1b 6hrs 3	O-PC 40:2_27.80 | O-16:0/24:2	14.787706693246152		O-PC	2	NA	40	2	27.8	NA	16	0	NA	24	2	NA	NA	NA	TRUE	TRUE	O-16:0/24:2	3.2260766110683674e-4
K562 1b 6hrs 3	O-PC 40:2_27.80 | O-18:0/22:2	8.043758304349325		O-PC	2	NA	40	2	27.8	NA	18	0	NA	22	2	NA	NA	NA	TRUE	TRUE	O-18:0/22:2	1.754821154425527e-4
K562 1b 6hrs 3	O-PC 40:2_27.80 | O-22:1/18:1	9.133154872318972		O-PC	2	NA	40	2	27.8	NA	22	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-22:1/18:1	1.99248321122776e-4
K562 1b 6hrs 3	O-PC 40:2_27.80 | O-18:1/22:1	3.4414678117827635		O-PC	2	NA	40	2	27.8	NA	18	1	NA	22	1	NA	NA	NA	TRUE	TRUE	O-18:1/22:1	7.507884113232864e-5
K562 1b 6hrs 3	O-PC 40:2_28.82 | O-18:1/22:1	1.9503178188002168		O-PC	2	NA	40	2	28.82	NA	18	1	NA	22	1	NA	NA	NA	TRUE	TRUE	O-18:1/22:1	4.25480084904232e-5
K562 1b 6hrs 3	O-PC 40:4_25.53 | O-18:0/22:4	5.041396030148463		O-PC	2	NA	40	4	25.53	NA	18	0	NA	22	4	NA	NA	NA	TRUE	TRUE	O-18:0/22:4	1.0998277256488285e-4
