Sample3_Ex340_Em440,,Sample3_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
58.50416565,544.7932739,58.51443863,457.3017273,
59.00416565,548.958313,59.01443863,454.4319153,
59.50416565,536.5108032,59.51443863,462.6722107,
60.00416565,539.9538574,60.01443863,458.6726379,
60.50416565,520.6608887,60.51443863,464.7770996,
61.00416565,526.8945313,61.01443863,466.3381348,
61.50416565,517.843811,61.51443863,456.014801,
62.00416565,517.3999023,62.01443863,456.3287354,
62.50416565,535.5221558,62.51447678,464.9676208,
63.00416565,529.2360229,63.01443863,453.5673523,
63.50416565,538.3218384,63.51443863,458.4344482,
64.00416565,544.7349243,64.01443481,455.4506226,
64.50416565,570.8915405,64.51443481,459.0549316,
65.00416565,563.1854858,65.01443481,455.2104492,
65.50416565,557.0997314,65.51443481,451.090271,
66.00416565,567.5408936,66.01443481,448.4407043,
66.50416565,570.5385742,66.51443481,451.4337769,
67.00416565,589.3562012,67.01443481,449.5187988,
67.50416565,581.076416,67.51443481,452.6069336,
68.00416565,596.239563,68.01443481,449.209259,
68.50416565,604.0126953,68.51443481,455.4880371,
69.00416565,597.8865967,69.01443481,446.5577087,
69.50416565,614.4630127,69.51443481,449.1889648,
70.00416565,609.9163818,70.01443481,449.2918701,
70.50416565,627.5388184,70.51443481,444.7237549,
71.00416565,629.4005737,71.01443481,443.5107117,
71.50416565,633.4011841,71.51448059,443.5001526,
72.00416565,633.0638428,72.01443481,447.8168945,
72.50416565,633.9935303,72.51448059,437.5880432,
73.00416565,638.9419556,73.01443481,444.5483093,
73.50416565,636.9937744,73.51443481,435.4678955,
74.00416565,631.1962891,74.01443481,442.2572632,
74.50416565,639.9115601,74.51448059,437.3225098,
75.00416565,633.1912842,75.01443481,441.1242371,
75.50416565,629.3607178,75.51443481,440.2542725,
76.00416565,624.6559448,76.01443481,434.6599121,
76.50416565,622.84198,76.51443481,444.3129272,
77.00416565,604.6148682,77.01443481,443.3479309,
77.50416565,600.5567017,77.51448059,445.1162415,
78.00416565,605.4376831,78.01443481,445.1158142,
78.50416565,591.6539917,78.51443481,437.3774719,
79.00416565,586.2478027,79.01443481,437.1274719,
79.50416565,576.7322388,79.51443481,444.6689453,
80.00416565,567.5286255,80.01448059,443.8627014,
80.50416565,562.6647949,80.51443481,440.6069641,
81.00416565,553.6297607,81.01443481,435.482666,
81.50416565,549.899231,81.51443481,446.3228149,
82.00416565,553.3837891,82.01443481,439.2628479,
82.50416565,548.6243286,82.51443481,438.3200989,
83.00416565,545.4701538,83.01443481,445.0542603,
83.50416565,543.4864502,83.51443481,447.9035339,
84.00416565,536.7092896,84.01443481,441.9376221,
84.50416565,536.4711304,84.51443481,442.0062256,
85.00416565,536.998291,85.01443481,435.4922791,
85.50416565,534.9133911,85.51443481,432.8129578,
86.00416565,530.9679565,86.01443481,440.4172058,
86.50416565,529.1888428,86.51443481,437.2492065,
87.00416565,526.796875,87.01443481,445.4169312,
87.50416565,529.6558228,87.51443481,441.0904236,
88.00416565,534.0319824,88.01443481,434.6810913,
88.50416565,523.9299316,88.51443481,437.7149048,
89.00416565,529.4066162,89.01443481,433.2963257,
89.50416565,537.944397,89.51448059,439.5509949,
90.00416565,521.7618408,90.01443481,434.9407349,
90.50416565,527.8520508,90.51448059,435.1268311,
91.00416565,526.0510864,91.01443481,437.8336182,
91.50416565,523.8977051,91.51448059,436.4749451,
92.00416565,530.0269775,92.01443481,433.9147339,
92.50416565,523.4093018,92.51443481,441.4873352,
93.00416565,524.1000977,93.01443481,439.5247192,
93.50416565,528.1815796,93.51448059,433.8160706,
94.00416565,528.3303223,94.01443481,439.2374573,
94.50416565,530.1299438,94.51443481,436.0561523,
95.00416565,526.0827637,95.01443481,440.2697449,
95.50416565,523.4764404,95.51443481,447.6158752,
96.00416565,518.2854004,96.01443481,446.2067261,
96.50416565,519.5997925,96.51443481,442.2322998,
97.00416565,519.8365479,97.01443481,437.6541443,
97.50416565,530.1735229,97.51443481,443.700592,
98.00416565,529.3569336,98.01448059,440.3544312,
98.50416565,527.8477173,98.51443481,441.924469,
99.00416565,522.5541382,99.01443481,443.2357788,
99.50416565,521.2116699,99.51443481,440.2638855,
100.0041656,530.4567871,100.0144348,447.8387451,
100.5041656,520.9741211,100.5144348,431.4500122,
101.0041656,523.5886841,101.0144348,437.4631958,
101.5041656,529.4733887,101.5144348,441.4305115,
102.0041656,531.8793945,102.0144348,436.6652222,
102.5041656,515.5326538,102.5144348,440.8773193,
103.0041656,511.0369873,103.0144348,440.2463684,
103.5041656,502.7914734,103.5144348,441.1383057,
