time (s),POPE A,POPE B,POPE C,SoyPI A,SoyPI B,SoyPI C,xPE A,xPE B,xPE C,POPG A,POPG B,POPG C
55.15,0.338717434,0.412010716,0.399465199,0.226783701,0.214083965,0.24995584,0.003625766,0.007144794,-0.022559847,0.008918354,0.037721068,0.022519185
55.25,0.364421902,0.411524178,0.383356578,0.238957523,0.228656133,0.250395147,-0.005227486,0.003283258,-0.024691595,0.026903086,0.040293232,0.021381746
55.35,0.340833666,0.410549441,0.40353796,0.244177328,0.208096567,0.24320728,-0.006798412,0.000689558,-0.027275897,0.018386022,0.032685108,0.011556747
55.45,0.335106958,0.382093338,0.405853246,0.229725329,0.223628666,0.250733832,0.004029643,0.004355331,-0.025177232,0.017281935,0.032313069,0.007062194
55.55,0.355020251,0.43004032,0.394198023,0.225601487,0.225475886,0.227325948,-0.004016102,0.00419279,-0.007684776,0.021508707,0.020828354,0.020810581
55.65,0.325018683,0.428411957,0.385660337,0.251605495,0.222204464,0.250186638,0.007525566,0.003301156,-0.025149578,0.008360821,0.036657909,0.025024911
55.75,0.375744127,0.406679078,0.389271791,0.239018678,0.218921853,0.256607142,-0.005093391,0.002120164,-0.023243627,0.013460256,0.032495695,0.025720025
55.85,0.334530296,0.399212107,0.383118052,0.231192957,0.228784037,0.255821683,-0.006125233,-0.006243049,-0.020848208,0.009778632,0.017921849,0.014833226
55.95,0.329563812,0.403316647,0.366944697,0.256273536,0.22578773,0.262373336,-0.009782831,0.009315771,-0.021496964,0.014734998,0.025114833,0.015520207
56.05,0.341608777,0.42627784,0.407629217,0.249111119,0.230850024,0.251651873,0.00166097,0.006224928,-0.01312802,0.008530635,0.023779119,0.019414842
56.15,0.343726944,0.423079822,0.392792063,0.231549283,0.227715892,0.273744042,-0.006027075,0.002216374,-0.017978801,0.013050903,0.040362567,0.023352988
56.25,0.355864004,0.428948657,0.39373521,0.241188897,0.222104045,0.258743591,0.001056604,0.005370368,-0.014495874,0.008692155,0.02967906,0.018497962
56.35,0.37662703,0.416018771,0.406291141,0.214864152,0.224622402,0.255426523,-0.006854501,0.001588397,-0.020920177,0.007966129,0.019792093,0.012771965
56.45,0.356125492,0.414068961,0.395427584,0.22739331,0.226529409,0.251192518,-0.005286477,0.001317721,-0.015674974,0.007708916,0.009616001,0.007298661
56.55,0.350276328,0.414485912,0.419103348,0.234369442,0.223786603,0.248729856,-0.014503856,-0.005084849,-0.02354184,0.016229689,0.030030844,0.018766094
56.65,0.370900752,0.404682454,0.389329866,0.245528591,0.234673355,0.25208647,-0.014421415,-0.002303226,-0.026652457,0.014818443,0.035240646,0.012421339
56.75,0.362558854,0.429064748,0.40002792,0.249030193,0.22533376,0.264676547,-0.005311487,-0.002749954,-0.014810551,0.012916459,0.034982098,0.013890551
56.85,0.349546157,0.444507732,0.403808162,0.239774778,0.217308735,0.260921116,-0.013162167,-0.016021145,-0.028860338,0.010534708,0.03068026,0.020679152
56.95,0.356501208,0.437817533,0.413157053,0.22652331,0.218335172,0.253033139,0.001294864,0.002744223,-0.02815837,0.013603651,0.023822795,0.017844715
57.05,0.325478242,0.433127056,0.401444726,0.239949775,0.217267727,0.252701356,-0.008711899,0.00371537,-0.022425721,0.01954848,0.029822012,0.016911462
57.15,0.344955059,0.414718647,0.401110039,0.240619792,0.222381957,0.258630124,-0.009707981,-0.002412695,-0.028025761,0.013991562,0.022240457,0.019982532
57.25,0.370298165,0.428788192,0.388737279,0.237184354,0.226107076,0.251401929,-0.005563648,0.00132458,-0.020452975,0.0092427,0.029289721,0.00598217
57.35,0.349579728,0.421896543,0.390903698,0.249108247,0.235416758,0.244517857,0.001491879,0.002373789,-0.024532101,0.018579794,0.03443112,0.028961659
57.45,0.333316792,0.462120767,0.389156861,0.250801165,0.226962549,0.236403419,-0.004910277,-0.00066866,-0.028597503,0.021212797,0.020449598,0.02134957
57.55,0.365002967,0.419762607,0.40717235,0.253314284,0.231753303,0.252364851,-0.002009947,0.006574714,-0.020932322,0.018162164,0.037367351,0.024939056
57.65,0.340964063,0.423485314,0.390302829,0.246640924,0.250246364,0.267675191,-0.009087971,-0.004195354,-0.027761681,0.007707867,0.028617714,0.015210366
57.75,0.358935919,0.427207969,0.395802748,0.236013092,0.234508634,0.254186104,-0.01444639,0.005617733,-0.024696097,0.018012729,0.028295943,0.032704723
57.85,0.34149594,0.437633764,0.403915885,0.237875398,0.234964123,0.26241384,-0.011783186,0.0039611,-0.024091499,0.016988309,0.028159852,0.016993259
57.95,0.349723441,0.411808775,0.402914243,0.240506636,0.244570789,0.249138056,-0.019300616,-0.007581029,-0.014846182,0.022232866,0.015552124,0.01667374
58.05,0.364182177,0.422911296,0.397069645,0.238267454,0.228219324,0.254247865,-0.00599667,0.000393018,-0.019775082,0.021909861,0.02080194,0.023417072
58.15,0.346681076,0.437117818,0.395449216,0.230057136,0.250248833,0.232970465,-0.008307151,0.001599451,-0.030386084,0.018291751,0.019857535,0.020822003
58.25,0.37348229,0.449248971,0.421683914,0.232207323,0.234745014,0.265551419,-0.009947557,-0.005957206,-0.035374395,0.016078733,0.026837828,0.018023776
58.35,0.376443902,0.415942748,0.403576546,0.249629361,0.251705084,0.254250078,-0.004025609,-0.004778932,-0.019124071,0.011864388,0.032397375,0.016209092
58.45,0.361226826,0.437952255,0.390862179,0.243041276,0.235918896,0.25229445,0.001790365,0.00150997,-0.021018753,0.017836586,0.030523396,0.019842308
58.55,0.348188342,0.439726674,0.424209162,0.244625496,0.228973375,0.276715488,-0.015873526,0.003336268,-0.019017674,0.02224364,0.031132706,0.016539505
58.65,0.378028387,0.433862525,0.391888826,0.231662647,0.242661734,0.265276052,-0.003844579,0.005230029,-0.028670981,0.011418328,0.025525137,0.013922508
58.75,0.355818156,0.431705979,0.401963047,0.256917195,0.236925619,0.250275188,-0.004009876,-0.002310525,-0.029303725,0.019115478,0.033670875,0.025704673
58.85,0.37409418,0.464442017,0.395300649,0.246462278,0.232602623,0.272810399,-0.011744114,0.001648414,-0.030363206,0.013716357,0.034651601,0.028424589
58.95,0.356628696,0.444223214,0.42594118,0.250812742,0.244992934,0.257635309,0.002004663,-0.008105179,-0.02694533,0.012519406,0.032354722,0.012052449
59.05,0.365684716,0.430667043,0.413754731,0.278012257,0.224278784,0.242766233,0.004193071,0.010499169,-0.019971592,0.020230326,0.037274305,0.004947811
59.15,0.36200472,0.420146053,0.406910124,0.254317725,0.250863704,0.261541697,-0.004826542,0.000359006,-0.009268675,0.011598974,0.019373376,0.021797962
59.25,0.367314042,0.46223557,0.408201416,0.264467499,0.235309963,0.261775261,-0.006691822,0.006995348,-0.02274903,0.016132125,0.026135739,0.007124469
59.35,0.387329985,0.433135586,0.397465546,0.271604367,0.23294821,0.265464523,-0.007328579,-0.007201424,-0.025859383,0.019813795,0.030472669,0.027149884
59.45,0.387578068,0.434979805,0.422542748,0.239594542,0.253194921,0.251778475,-0.005688396,0.000240296,-0.024184478,0.025918116,0.030834442,0.021073108
59.55,0.37755749,0.421008562,0.414497533,0.254867077,0.231428681,0.237375423,-0.007913715,0.002823174,-0.028808135,0.017969092,0.029140514,0.024119041
59.65,0.372029344,0.424381487,0.403413302,0.251912151,0.242227731,0.275153496,-0.016402623,6.2338E-05,-0.024295948,0.021375071,0.03005326,0.022710793
59.75,0.354708201,0.45142606,0.418983355,0.250318514,0.231572733,0.261838786,-0.0037382,-0.010284675,-0.025353572,0.022791719,0.030815268,0.020902211
59.85,0.372894385,0.429017147,0.416693625,0.24525976,0.227262337,0.246396204,-0.006127719,0.007678017,-0.021665285,0.013214598,0.014442909,0.017198315
59.95,0.363646844,0.437141299,0.406133808,0.23638471,0.239668366,0.261260289,-0.008756299,0.002000279,-0.020007577,0.008697078,0.029204662,0.015331028
60.05,0.372494346,0.421344028,0.405069294,0.244507217,0.250724789,0.24476797,-0.008307859,0.000385035,-0.024382386,0.016176224,0.042384629,0.022490932
60.15,0.372978163,0.400528265,0.406983535,0.271980079,0.241586143,0.258689056,-0.005436883,0.005740649,-0.024048257,0.019187254,0.032818397,0.021539438
60.25,0.37156466,0.452380668,0.400270572,0.251506193,0.244331548,0.275323197,-0.007741762,-0.004261369,-0.017083455,0.017585475,0.044362045,0.00957768
60.35,0.370204623,0.433857875,0.433713154,0.253065713,0.229880449,0.274851796,-0.005106202,-0.002237099,-0.019787832,0.013020287,0.031999911,0.017741963
60.45,0.374100779,0.468338864,0.43480462,0.259270416,0.245654731,0.277931467,-0.010624891,-0.001595398,-0.020202371,0.007260398,0.03105562,0.023056889
60.55,0.373032755,0.432634529,0.3919123,0.27550236,0.251614335,0.269236566,-0.006697398,0.007357882,-0.026239004,0.014840373,0.035752839,0.015943951
60.65,0.369566225,0.42953707,0.40077433,0.235926848,0.235312177,0.264906908,0.000577952,6.66705E-05,-0.023922301,0.018992989,0.0449282,0.021328389
60.75,0.35401804,0.451461574,0.420832622,0.243886088,0.24192329,0.278065112,-0.008473983,-0.00853055,-0.025066873,0.02299374,0.03306038,0.031796514
60.85,0.379299184,0.431832626,0.408054285,0.244945796,0.244933627,0.267161967,-0.007747757,-0.00325923,-0.024278679,0.010091059,0.025599741,0.016866522
60.95,0.345813235,0.448404989,0.394813541,0.263214897,0.24178245,0.279005489,0.000147731,0.002700331,-0.020445969,0.016788384,0.027264832,0.023244105
61.05,0.371456258,0.429973066,0.42026438,0.259579323,0.237987134,0.273652732,-0.011224598,-0.004549932,-0.027867594,0.018327946,0.029594329,0.023726181
61.15,0.370325943,0.430261142,0.410329217,0.254189436,0.231207878,0.273722892,-0.009388198,0.004901049,-0.018139266,0.018679804,0.035089744,0.011429043
61.25,0.360064574,0.442259772,0.402765428,0.255864702,0.222289567,0.276599451,-0.008180932,-0.004614224,-0.022106352,0.018647209,0.039878277,0.024900115
61.35,0.382544272,0.44225678,0.414454755,0.250443312,0.229580415,0.261067173,-0.002687756,0.004431657,-0.019635415,0.010815594,0.020448121,0.018778775
61.45,0.359595569,0.454969817,0.407667669,0.257955637,0.242321208,0.268064077,-0.004696141,0.000327076,-0.026468396,0.033210273,0.044728445,0.017829577
61.55,0.372305362,0.451329601,0.417398565,0.258712761,0.233695582,0.244216727,-0.010921445,-7.32E-05,-0.024879697,0.018824376,0.027234372,0.014614513
61.65,0.375374726,0.449318199,0.433210568,0.27507343,0.252906902,0.286491318,-0.008096575,0.00010955,-0.026085687,0.030318337,0.040707704,0.024632074
61.75,0.371534789,0.430647262,0.409261535,0.246868501,0.25382139,0.277287237,-0.009896486,-0.001407216,-0.0238668,0.021968051,0.027725256,0.014805305
61.85,0.367951892,0.445725702,0.39330426,0.250832819,0.242119432,0.263804113,0.002799096,-0.003802368,-0.020437601,0.011708272,0.033220653,0.018152889
61.95,0.381116573,0.428685217,0.415557703,0.256105666,0.24147032,0.269224602,-0.00898313,0.000874622,-0.016003525,0.029320737,0.039431884,0.01413216
62.05,0.346538804,0.446855079,0.407835848,0.252431411,0.235504288,0.264428767,-0.002631154,-0.000147143,-0.017671705,0.02950241,0.028192248,0.022195212
62.15,0.375078922,0.447310412,0.419850579,0.256907445,0.250522696,0.288355558,-0.015510367,0.003642175,-0.019129314,0.021995946,0.033139096,0.017467336
62.25,0.363872525,0.434125035,0.409524611,0.272591651,0.231791165,0.266673121,-0.003118979,0.005065426,-0.021122742,0.019940211,0.036822002,0.022154594
62.35,0.363556763,0.448761423,0.433700236,0.242877887,0.235836552,0.266535228,-0.002895536,0.00400283,-0.022239099,0.016052179,0.036476628,0.026063467
62.45,0.378881337,0.429135186,0.407430348,0.266659932,0.244658327,0.254621617,-0.007893641,0.003611729,-0.022426157,0.010550053,0.034742378,0.007324221
62.55,0.356526051,0.462378021,0.420087059,0.245327124,0.23619312,0.291271264,-0.004398353,0.00613678,-0.025005488,0.02878816,0.029548044,0.025320065
62.65,0.376858168,0.454936971,0.416236365,0.259344808,0.255150364,0.290583239,-0.010643878,-0.000402016,-0.017461023,0.009828135,0.040972253,0.023656355
62.75,0.370204855,0.45385471,0.420886927,0.242412686,0.249954743,0.265866811,-0.010090869,0.001487334,-0.025480071,0.032345789,0.033857297,0.015584756
62.85,0.370860255,0.451302961,0.411748108,0.257726218,0.218720172,0.2780038,-0.012303486,-0.001435436,-0.025916156,0.028357345,0.029507928,0.031633846
62.95,0.378499737,0.446713137,0.395088655,0.251932362,0.255301308,0.291736765,-0.009444601,-0.003761333,-0.020626031,0.009536101,0.04252832,0.02203929
63.05,0.376558628,0.445407966,0.40941049,0.259046688,0.246496565,0.280576452,-0.004509643,-0.002248645,-0.01299536,0.030154323,0.032531748,0.02098968
63.15,0.390919122,0.45220024,0.422759257,0.251516317,0.266598651,0.272781531,-0.011149912,-0.003514025,-0.027416018,0.018777682,0.035443015,0.019793316
63.25,0.356315383,0.425809143,0.393314873,0.260445904,0.253812523,0.262224189,-0.017257838,0.001383326,-0.020086714,0.006647358,0.027138726,0.025714745
63.35,0.365264131,0.429617138,0.424247969,0.249798111,0.265095914,0.28252139,-0.013582007,0.007299136,-0.021891936,0.024417995,0.033578995,0.018608982
63.45,0.402433332,0.448834958,0.402216579,0.259381802,0.235525436,0.267808544,-0.005904009,0.002879141,-0.02353414,0.025743751,0.038682559,0.019446211
63.55,0.364642203,0.42615524,0.411961568,0.233779847,0.249218648,0.26237861,-0.001990678,-0.005116043,-0.02271959,0.013762772,0.026273702,0.021489587
63.65,0.382589099,0.468517306,0.424020186,0.287904523,0.243458216,0.270940798,-0.006025444,-0.004070477,-0.02845803,0.020436499,0.034608574,0.023268967
63.75,0.3917193,0.465197149,0.418027185,0.25735704,0.266942357,0.299602772,-0.008712287,0.002772511,-0.022041612,0.024731802,0.028947434,0.027474976
63.85,0.399172846,0.439165315,0.40172651,0.277879834,0.243167113,0.26650448,-0.011650359,-0.016859911,-0.030626864,0.008115211,0.030878102,0.021688834
63.95,0.359565687,0.429425192,0.439700634,0.255453712,0.277485242,0.258868714,-0.004397066,-0.000536247,-0.023069667,0.018346783,0.039005309,0.022211461
64.05,0.389414411,0.464773322,0.410450216,0.268106384,0.234928579,0.279525298,-0.016853014,0.001086105,-0.030605415,0.021322992,0.037100361,0.015911384
64.15,0.366354566,0.445784894,0.421323324,0.277879172,0.230110466,0.292063257,-0.013466178,-0.001200287,-0.021873848,0.021483753,0.04015781,0.015361558
64.25,0.384372065,0.448553761,0.418233362,0.276196794,0.255037383,0.293898997,-0.009784655,-0.004550598,-0.024473006,0.01864237,0.044857558,0.02361095
64.35,0.366332368,0.447603896,0.420849661,0.271545224,0.246823355,0.273051406,-0.007852246,0.001990111,-0.015083596,0.014204364,0.032233949,0.022890193
64.45,0.388796527,0.442379514,0.41918655,0.263129911,0.239714695,0.30502973,-0.01408823,-0.000828257,-0.022136617,0.004553266,0.035109344,0.028426364
64.55,0.378118907,0.443035147,0.413539842,0.263440742,0.251272117,0.289835756,-0.000553856,-0.001401092,-0.024128325,0.023134456,0.022607122,0.024125324
64.65,0.380963639,0.440660715,0.417813467,0.263481918,0.275094751,0.276409206,-0.009191962,-0.004304225,-0.025188068,0.018926457,0.048066997,0.022670044
64.75,0.392162573,0.434944204,0.428633379,0.27844482,0.259165156,0.286366501,-0.008566336,-0.00409237,-0.024826783,0.026371851,0.038415238,0.016006466
64.85,0.382582414,0.461915181,0.431279946,0.259376166,0.230508279,0.279822661,-0.009778898,0.009386879,-0.027285406,0.018933145,0.053069201,0.020167848
64.95,0.389543,0.449061624,0.412151708,0.259124201,0.249972256,0.291112197,-0.010145147,0.002308785,-0.03355064,0.022166379,0.034859498,0.021530182
65.05,0.392025117,0.462596955,0.41519677,0.280686469,0.255658895,0.278105955,-0.008713425,-0.000664904,-0.027043842,0.017581138,0.045444777,0.0237045
65.15,0.38645875,0.46567284,0.428675945,0.27332013,0.255155592,0.302512485,0.004701549,-0.011625934,-0.023013465,0.024862992,0.038973915,0.028053523
65.25,0.387426907,0.483889489,0.445792881,0.27343134,0.226298603,0.28389068,-0.009533878,0.001014796,-0.029445211,0.030619305,0.032865399,0.025371122
65.35,0.365827917,0.453048815,0.413117269,0.270967837,0.275376896,0.272107914,0.000706279,0.004362921,-0.012780451,0.026654761,0.023449786,0.024547362
65.45,0.363496324,0.461763793,0.42357548,0.266953186,0.245219402,0.301778381,-0.010907043,0.003156383,-0.029510623,0.015394628,0.024926578,0.027533366
65.55,0.393878418,0.458598651,0.420419801,0.266020222,0.259692345,0.295253105,-0.010115657,0.000661026,-0.025588465,0.012169018,0.038937703,0.030001591
65.65,0.380205191,0.493738093,0.423701598,0.254203678,0.246258639,0.28348524,-0.010000728,0.003592584,-0.029756777,0.032181776,0.026225642,0.026902571
65.75,0.374286556,0.453062522,0.456824181,0.266638562,0.260421923,0.271329699,-0.002299587,-0.009853769,-0.024987371,0.016357739,0.032139668,0.0326581
65.85,0.376381718,0.462585212,0.423861209,0.2682796,0.260283037,0.272024098,-0.006303529,-0.004214068,-0.025907125,0.014372435,0.034115622,0.019509697
65.95,0.363291755,0.460476616,0.439540107,0.280152169,0.273401948,0.27370685,-0.008527401,0.004243582,-0.017659139,0.027181349,0.029355788,0.025265348
66.05,0.382059825,0.454265479,0.428110669,0.249282293,0.253926208,0.272996096,-0.01219485,-0.006639102,-0.015149283,0.031206643,0.041987038,0.023213426
66.15,0.367075187,0.444139984,0.428144477,0.262545554,0.235665565,0.274869109,-0.016228804,-0.007800782,-0.021894422,0.025330578,0.03349974,0.020085164
66.25,0.369752671,0.449973281,0.407886356,0.261269251,0.25343943,0.278395275,-0.017362691,0.002471297,-0.024690244,0.01174664,0.044746388,0.017475612
66.35,0.382791245,0.476762074,0.428185594,0.252134457,0.252152471,0.278494668,-0.009991565,0.001836067,-0.029942854,0.017736163,0.034361,0.026895667
66.45,0.392438086,0.465176824,0.451629524,0.260149986,0.254550891,0.279065969,-0.009010972,-0.000224193,-0.029558158,0.024150668,0.047851778,0.042705458
66.55,0.387017882,0.449484345,0.422049837,0.253663648,0.253630541,0.292196872,-0.010589769,-0.003151675,-0.022730501,0.017778679,0.037036851,0.019304056
66.65,0.379685384,0.454591822,0.442323122,0.246073499,0.271817922,0.302645359,0.002482208,-0.0001578,-0.022308089,0.012894247,0.035378951,0.020822723
66.75,0.361878649,0.465693335,0.456966002,0.276827409,0.262273935,0.285703282,-0.002755589,0.006204282,-0.020784448,0.012289702,0.043267231,0.016879189
66.85,0.371991566,0.452160623,0.440978904,0.265812626,0.255435241,0.292900917,-0.010401002,0.002925368,-0.021466721,0.029014742,0.044989405,0.019734988
66.95,0.397942163,0.453499135,0.42399069,0.263428827,0.261301182,0.295368844,-0.00764879,-0.00395598,-0.02084095,0.024382049,0.035509363,0.016307392
67.05,0.377817594,0.459528632,0.428456964,0.268963578,0.279933538,0.29291764,-0.011781695,-0.007312075,-0.028550827,0.022439731,0.039562902,0.014774833
67.15,0.378756954,0.463966686,0.442147265,0.267873778,0.245482946,0.286392118,-0.011560812,-0.00467619,-0.028820412,0.022010991,0.040996812,0.016582614
