Sample6_Ex340_Em440,,Sample6_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
184.0041656,156.2846527,184.0144348,279.5332642,
184.5041656,155.730896,184.5144501,282.6540833,
185.0041656,152.723877,185.0144348,274.4021912,
185.5041656,151.771225,185.5144806,275.0293884,
186.0041656,149.9993744,186.0144348,276.7117615,
186.5041656,152.1060028,186.5144348,271.7562256,
187.0041656,147.81633,187.0144348,267.009613,
187.5041656,147.5547333,187.5144806,265.8088379,
188.0041656,146.1528015,188.0144348,267.7023926,
188.5041656,144.3560181,188.5144348,268.3760071,
189.0041656,145.7516022,189.0144348,267.1442871,
189.5041656,148.0822296,189.5144348,267.5978699,
190.0041656,145.718277,190.0144348,266.1702271,
190.5041656,143.686615,190.5144348,267.8176575,
191.0041656,146.0168152,191.0144348,269.3804321,
191.5041656,143.2093811,191.5144348,269.5768738,
192.0041656,143.8520508,192.0144348,271.8484497,
192.5041656,145.0476074,192.5144348,264.9897461,
193.0041656,146.9539032,193.0144348,265.1877136,
193.5041656,143.1455231,193.5144348,268.3798218,
194.0041656,142.812851,194.0144348,268.6277161,
194.5041656,145.6053925,194.5144348,267.734375,
195.0041656,145.7164001,195.0144348,264.0707397,
195.5041656,145.8175812,195.5144348,260.0379028,
196.0041656,147.3841858,196.0144348,261.8855286,
196.5041656,145.6211395,196.5144806,266.2960205,
197.0041656,141.2168579,197.0144348,260.3322449,
197.5041656,144.6636963,197.5144806,270.6888733,
198.0041656,141.4597168,198.0144348,266.8566589,
198.5041656,143.010498,198.5144348,264.4743958,
199.0041656,144.1103516,199.0144348,269.4371643,
199.5041656,143.9950714,199.5144348,269.0007324,
200.0041656,147.3648834,200.0144348,263.4576111,
200.5041656,144.6338043,200.5144348,265.8950195,
201.0041656,144.6550293,201.0144348,262.9645081,
201.5041656,144.7697449,201.5144501,266.3137207,
202.0041656,144.4276886,202.0144348,263.4518127,
202.5041656,146.2772217,202.5144348,264.2160645,
203.0041656,143.9485626,203.0144348,264.1046753,
203.5041656,148.26651,203.5144806,266.2153015,
204.0041656,144.8575592,204.0144348,262.583313,
204.5041656,143.875885,204.5144806,266.9108887,
205.0041656,139.8851776,205.0144348,265.9693298,
205.5041656,138.9176636,205.5144348,260.1575928,
206.0041656,135.6036682,206.0144348,264.5219116,
206.5041656,129.3478241,206.5144348,259.3691711,
207.0041656,126.8683701,207.0144348,257.3581238,
207.5041656,127.2993851,207.5144348,255.2597809,
208.0041656,127.4486008,208.0144348,248.6463165,
208.5041656,121.1446075,208.5144348,248.2757721,
209.0041656,124.8385162,209.0144348,250.9182129,
209.5041656,117.1784286,209.5144348,246.0345764,
210.0041656,114.8162537,210.0144348,243.2497253,
210.5041656,113.1003799,210.5144348,241.6891479,
211.0041656,111.807457,211.0144348,239.6610413,
211.5041656,107.9884262,211.5144348,244.0257721,
212.0041656,105.8643799,212.0144348,241.9295959,
212.5041656,104.539772,212.5144348,231.0831299,
213.0041656,105.542778,213.0144348,232.7091217,
213.5041656,101.3897476,213.5144348,228.5612946,
214.0041656,96.94010162,214.0144348,228.9707794,
214.5041656,101.0226135,214.5144348,222.8160248,
215.0041656,99.04129791,215.0144348,229.02948,
215.5041656,104.2131882,215.5144348,223.7641602,
216.0041656,102.1725006,216.0144348,231.3952332,
216.5041656,104.9699783,216.5144348,233.6640167,
217.0041656,103.4823914,217.0144501,234.5791779,
217.5041656,112.1453323,217.5144348,235.454422,
218.0041656,111.2857132,218.0144348,238.653595,
218.5041656,115.6884537,218.5144501,238.3469696,
219.0041656,115.3998413,219.0144348,242.1628571,
219.5041656,117.6594772,219.5144806,249.9109802,
220.0041656,120.5218964,220.0144348,242.8533478,
220.5041656,121.8711853,220.5144348,245.177124,
221.0041656,124.9905243,221.0144348,245.3916321,
221.5041656,127.1117325,221.5144348,251.5569305,
222.0041656,130.0849304,222.0144348,255.8803253,
222.5041656,131.5737152,222.5144348,253.7857361,
223.0041656,131.5238037,223.0144348,256.7670593,
223.5041656,138.4051361,223.5144348,256.631012,
224.0041656,135.3991089,224.0144348,258.0872803,
224.5041656,141.9254303,224.5144348,260.9668579,
225.0041656,144.8421021,225.0144348,259.5856934,
225.5041656,137.8916626,225.5144348,256.9495239,
226.0041656,141.1320343,226.0144348,262.7467651,
226.5041656,145.710022,226.5144806,264.6249084,
227.0041656,145.9572754,227.0144348,261.8520813,
227.5041656,140.458786,227.5144348,262.3493958,
228.0041656,140.1121674,228.0144348,258.2156067,
228.5041656,140.8399353,228.5144806,262.8970032,
229.0041656,141.120285,229.0144348,259.5631104,
229.5041656,142.6186371,229.5144348,258.5024414,
230.0041656,143.4144287,230.0144348,253.5442963,
230.5041656,137.5761566,230.5144348,254.2516022,
231.0041656,135.947464,231.0144348,253.8596344,
231.5041656,135.2207947,231.5144348,250.2284393,
232.0041656,127.8213272,232.0144348,241.6999664,
232.5041656,128.1953888,232.5144348,246.0894165,
233.0041656,129.493988,233.0144348,243.4053802,
233.5041656,126.8331833,233.5144348,244.6211243,
234.0041656,120.9883881,234.0144501,239.5830688,
234.5041656,121.2546158,234.5144348,235.2725983,
235.0041656,116.1987,235.0144501,231.6383362,
235.5041656,116.1007919,235.5144348,229.2451477,
236.0041656,117.6255798,236.0144806,229.4816284,
236.5041656,117.2127838,236.5144348,228.4255676,
237.0041656,112.6299591,237.0144348,226.0117645,
237.5041656,114.7833252,237.5144501,229.9614105,
238.0041656,115.9535294,238.0144348,229.0207214,
238.5041656,113.7453232,238.5144348,221.6684113,
239.0041656,110.7840729,239.0144348,221.9237823,
239.5041656,110.3148117,239.5144348,224.1975403,
240.0041656,110.9230499,240.0144348,222.2711334,
240.5041656,112.3309937,240.5144348,218.2320099,
241.0041656,108.3706818,241.0144348,223.1409149,
241.5041656,111.7027359,241.5144348,218.2844086,
242.0041656,109.2034302,242.0144348,225.4897003,
242.5041656,109.3091507,242.5144348,219.1868744,
243.0041656,110.9097977,243.0144348,225.5700378,
243.5041656,108.6796265,243.5144348,223.6832123,
244.0041656,108.780304,244.0144348,220.388092,
244.5041656,110.8345566,244.5144806,218.2473755,
