Sample1_Ex340_Em440,,Sample1_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
132.5041656,235.7350616,132.5144806,174.9107513,
133.0041656,210.8401031,133.0144348,176.0943756,
133.5041656,194.2939606,133.5144348,176.5230408,
134.0041656,191.8570251,134.0144348,184.0891418,
134.5041656,184.7711945,134.5144806,178.3392792,
135.0041656,174.7719574,135.0144348,184.8707275,
135.5041656,176.1083679,135.5144348,183.8537445,
136.0041656,175.2340088,136.0144348,182.9319916,
136.5041656,177.2713013,136.5144806,184.4509583,
137.0041656,175.3226318,137.0144348,184.2091827,
137.5041656,177.5840912,137.5144348,180.128006,
138.0041656,177.1165314,138.0144348,185.9146729,
138.5041656,180.9871826,138.5144348,179.070343,
139.0041656,173.1004639,139.0144348,186.8232117,
139.5041656,176.8133392,139.5144348,182.6658325,
140.0041656,173.9499359,140.0144348,177.9372101,
140.5041656,170.3957062,140.5144348,181.4097137,
141.0041656,170.6503296,141.0144348,182.7723846,
141.5041656,174.620575,141.5145111,184.374176,
142.0041656,174.6109467,142.0144348,183.2680969,
142.5041656,168.3423615,142.5144348,186.777832,
143.0041656,171.2118988,143.0144348,180.6512909,
143.5041656,167.82901,143.5144348,186.0729065,
144.0041656,176.0919495,144.0144348,180.6109619,
144.5041656,177.2995148,144.5144348,181.0214081,
145.0041656,173.4867554,145.0144348,181.2648468,
145.5041656,172.0786743,145.5144348,180.1292877,
146.0041656,172.7567139,146.0144348,175.8764496,
146.5041656,174.6437988,146.5144348,187.1400757,
147.0041656,174.1095123,147.0144348,181.7355042,
147.5041656,174.354538,147.5144348,181.131546,
148.0041656,171.3939667,148.0144348,186.7840729,
148.5041656,171.0313721,148.5144348,178.3328247,
149.0041656,172.9913177,149.0144348,182.7614594,
149.5041656,178.2877655,149.5144348,183.1066284,
150.0041656,172.7230377,150.0144348,180.4405823,
150.5041656,171.7036591,150.5144348,180.2988281,
151.0041656,170.0077667,151.0144806,176.6257019,
151.5041656,177.0467224,151.5144348,182.4891968,
152.0041656,173.5073853,152.0144348,183.3431396,
152.5041656,167.8874664,152.5144348,181.394928,
153.0041656,169.0902863,153.0144348,181.844696,
153.5041656,166.8730927,153.5144806,182.6607208,
154.0041656,161.8051758,154.0144348,180.7115021,
154.5041656,159.4254303,154.5144348,174.6320038,
155.0041656,163.0260925,155.0144348,178.2624817,
155.5041656,151.8921661,155.5144348,182.4809113,
156.0041656,152.3511658,156.0144348,176.5956116,
156.5041656,140.5154877,156.5144348,170.9595642,
157.0041656,149.1693878,157.0144958,174.4500427,
157.5041656,137.7083893,157.5144348,169.7457275,
158.0041656,140.2514038,158.0144348,166.8632202,
158.5041656,131.3485107,158.5144806,170.0124969,
159.0041656,129.6773224,159.0144348,168.0377808,
159.5041656,126.8457794,159.5144348,161.8551178,
160.0041656,127.410202,160.0144348,164.9091034,
160.5041656,126.018837,160.5144348,160.1121674,
161.0041656,125.1446762,161.0144348,159.9560394,
161.5041656,116.96772,161.5144348,163.6661987,
162.0041656,112.0071259,162.0144348,156.1185303,
162.5041656,106.9079819,162.5144348,154.5680389,
163.0041656,110.8949966,163.0144348,154.6246033,
163.5041656,108.2106628,163.5144348,157.3284912,
164.0041656,108.6193466,164.0144348,156.4824524,
164.5041656,111.1447372,164.5144348,153.5887604,
165.0041656,114.0513916,165.0144348,154.6180115,
165.5041656,117.540863,165.5144958,162.6560822,
166.0041656,117.2760391,166.0144806,161.1889801,
166.5041656,124.1327209,166.5144348,160.8938293,
167.0041656,125.4780121,167.0144348,165.0072327,
167.5041656,130.712265,167.5144806,165.7493896,
168.0041656,131.2782898,168.0144348,168.5445404,
168.5041656,135.0844574,168.5144348,171.6229248,
169.0041656,129.9044952,169.0144348,165.3861847,
169.5041656,140.2147064,169.5144348,169.4210663,
170.0041656,144.0628815,170.0144806,170.0666504,
170.5041656,150.354187,170.5144348,171.4059753,
171.0041656,150.4804688,171.0144348,177.5168915,
171.5041656,151.521698,171.5144348,170.3482971,
172.0041656,152.2865448,172.0144348,173.0526581,
172.5041656,162.5245514,172.5144348,180.0800171,
173.0041656,162.7401123,173.0144348,177.8590393,
173.5041656,173.7180634,173.5144806,179.8034973,
174.0041656,171.8944855,174.0144348,180.3813782,
174.5041656,167.5033264,174.5144958,183.289505,
175.0041656,171.3046265,175.0144348,178.5898743,
175.5041656,171.315155,175.5144348,181.7458191,
176.0041656,171.0389099,176.0144806,180.3612823,
176.5041656,170.0484314,176.5144348,180.1190338,
177.0041656,167.4298706,177.0144348,181.9326324,
177.5041656,170.5426483,177.5144348,178.3542633,
178.0041656,166.439621,178.0144348,174.9044037,
178.5041656,165.1315765,178.5144348,176.0381165,
179.0041656,165.9111633,179.0144348,174.9949341,
179.5041656,162.3308411,179.5144806,177.2216339,
180.0041656,154.630722,180.0144348,173.7662506,
180.5041656,152.9597321,180.5144348,168.075882,
181.0041656,150.1308746,181.0144348,171.3678741,
181.5041656,148.1631317,181.5144348,166.0397034,
