Sample6_Ex340_Em440,,Sample6_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
169.5041656,287.2695618,169.5144806,304.1834412,
170.0041656,286.5519714,170.0144806,306.4903564,
170.5041656,295.7760315,170.5144806,302.5974426,
171.0041656,298.5194702,171.0144806,302.2217712,
171.5041656,311.2971802,171.5144806,308.6270447,
172.0041656,307.6270142,172.0144806,300.6272278,
172.5041656,313.1741943,172.5144806,301.1399536,
173.0041656,318.6143799,173.0144806,301.0249939,
173.5041656,328.5196838,173.5144806,311.3102112,
174.0041656,328.0115967,174.0144806,303.6391907,
174.5041656,328.3672791,174.5144806,304.2593079,
175.0041656,324.7624817,175.0144806,304.8536987,
175.5041656,329.1673584,175.5144806,303.4053345,
176.0041656,323.5276184,176.0144806,307.3869629,
176.5041656,324.1939087,176.5144806,307.8183289,
177.0041656,318.9076843,177.0144806,299.8711853,
177.5041656,325.0343933,177.5144806,306.3243408,
178.0041656,312.7928772,178.0144806,305.5751953,
178.5041656,312.5884094,178.5144806,301.46698,
179.0041656,313.8158875,179.0144806,303.0264893,
179.5041656,300.4811096,179.5144806,301.3246765,
180.0041656,295.9688416,180.0144806,301.2241821,
180.5041656,289.7637329,180.5144806,295.7021179,
181.0041656,286.1127319,181.0144806,293.0447998,
181.5041656,279.4292908,181.5144806,292.0917358,
182.0041656,279.0959473,182.0144806,290.1701355,
182.5041656,275.8666992,182.5144806,286.5627136,
183.0041656,275.1201782,183.0144806,283.445343,
183.5041656,269.9986572,183.5144806,283.3736877,
184.0041656,265.9902039,184.0144806,283.1978149,
184.5041656,269.7099915,184.5144806,278.885498,
185.0041656,260.1050415,185.0144806,278.9444885,
185.5041656,259.3273926,185.5144806,279.6306152,
186.0041656,263.9455261,186.0144806,286.3232422,
186.5041656,256.4086609,186.5144806,271.4320374,
187.0041656,259.7196045,187.0144806,282.1143494,
187.5041656,258.6682129,187.5144806,277.7521362,
188.0041656,256.7113037,188.0144806,276.3666382,
188.5041656,258.3110657,188.5144806,282.7046509,
189.0041656,257.5662842,189.0144806,277.5056763,
189.5041656,259.2701416,189.5144806,278.2145386,
190.0041656,250.8912964,190.0144806,278.0923767,
190.5041656,255.0427856,190.5144806,279.3694458,
191.0041656,258.0757446,191.0144958,278.155304,
191.5041656,250.5242462,191.5144806,277.9230957,
192.0041656,251.3680725,192.0144806,273.5475769,
192.5041656,255.0831757,192.5144958,275.4094238,
193.0041656,257.6360168,193.0144806,278.0418396,
193.5041656,256.5586548,193.5144806,279.197937,
194.0041656,256.1949158,194.0144806,279.7226257,
194.5041656,255.0791473,194.5144806,278.0718689,
195.0041656,249.7897797,195.0144806,277.3435059,
195.5041656,252.1825104,195.5144806,282.3123474,
